employee_id,business_unit,job_role,age,gender,marital_status,education_field,distance_from_home_km,years_at_company,total_working_years,months_since_last_promotion,overtime,job_satisfaction,work_life_balance,performance_rating,stock_option_level,monthly_income,attrition
1368,HR,Analyst,53,Male,Married,Marketing,23,8,12,17,No,1,2,3,1,61900,No
1369,R&D-Platform,Analyst,41,Female,Single,Technical Degree,22,2,6,4,No,3,3,3,1,62900,No
1370,Sales-West,Representative,36,Female,Married,Life Sciences,7,5,9,8,Yes,4,1,3,1,44200,Yes
1371,Customer Support,Associate,41,Female,Divorced,Human Resources,25,2,5,9,Yes,2,4,3,0,60500,No
1372,Customer Support,Analyst,59,Female,Single,Technical Degree,26,0,1,11,No,2,4,3,3,73300,No
1373,Sales-East,Senior Analyst,53,Female,Divorced,Human Resources,7,6,6,9,Yes,2,2,3,2,95100,No
1374,R&D-Core,Manager,55,Female,Married,Technical Degree,16,1,1,8,No,4,2,3,0,116500,No
1375,Customer Support,Analyst,35,Male,Divorced,Human Resources,1,12,14,11,No,2,2,3,2,71500,No
1376,Operations,Manager,46,Male,Divorced,Other,12,1,10,22,No,4,3,4,0,129600,No
1377,HR,Manager,41,Male,Single,Other,17,2,6,11,No,4,3,3,2,114800,No
1378,Customer Support,Analyst,53,Female,Married,Human Resources,6,1,7,13,Yes,3,4,4,1,65700,No
1379,Operations,Manager,49,Female,Divorced,Human Resources,20,1,9,10,No,4,3,3,1,127600,No
1380,Customer Support,Associate,42,Female,Single,Business,5,4,4,11,No,2,3,3,1,52600,No
1381,Finance,Analyst,39,Male,Married,Technical Degree,13,4,10,8,No,1,3,4,1,58900,No
1382,Sales-West,Analyst,49,Male,Single,Business,26,0,5,11,No,4,2,3,1,67900,No
1383,R&D-Core,Representative,40,Male,Single,Life Sciences,21,0,8,20,No,4,1,3,1,34000,No
1384,Finance,Manager,25,Male,Married,Life Sciences,29,21,23,5,No,4,3,4,1,166000,No
1385,Operations,Senior Analyst,23,Male,Single,Life Sciences,2,3,8,15,Yes,2,2,3,1,91700,No
1386,R&D-Core,Analyst,59,Male,Divorced,Marketing,13,6,14,0,No,1,4,3,0,71900,No
1387,R&D-Core,Representative,31,Female,Single,Life Sciences,26,1,2,15,No,3,3,3,1,36100,No
1388,Sales-East,Manager,52,Female,Married,Human Resources,21,1,4,14,Yes,3,3,3,0,137000,Yes
1389,Finance,Analyst,25,Male,Married,Other,23,0,0,3,No,2,4,3,0,68400,No
1390,R&D-Platform,Representative,26,Male,Married,Life Sciences,21,6,6,2,No,3,2,3,2,52400,Yes
1391,Customer Support,Manager,22,Male,Divorced,Human Resources,10,1,1,12,No,3,4,3,1,121600,No
1392,Sales-West,Associate,30,Male,Married,Life Sciences,15,8,14,13,Yes,3,4,3,0,63700,No
1393,Finance,Associate,59,Female,Divorced,Business,3,2,5,26,No,4,2,3,1,32600,No
1394,Finance,Senior Analyst,43,Male,Single,Business,14,4,13,5,No,4,2,4,3,116300,No
1395,R&D-Platform,Analyst,21,Female,Married,Other,19,9,12,6,No,2,1,3,0,75700,No
1396,Sales-West,Representative,50,Male,Single,Business,17,1,8,11,No,1,3,3,1,41400,Yes
1397,R&D-Core,Analyst,57,Male,Divorced,Business,2,4,9,9,No,3,1,3,3,65000,No
1398,Customer Support,Analyst,26,Female,Married,Life Sciences,11,16,25,12,Yes,1,4,3,0,94200,No
1399,Sales-West,Analyst,42,Female,Single,Life Sciences,1,5,10,8,No,2,2,3,0,73900,No
1400,Sales-East,Executive,58,Female,Divorced,Life Sciences,22,11,12,13,Yes,4,2,3,0,220900,Yes
1401,R&D-Platform,Associate,33,Male,Married,Other,2,4,7,6,No,3,4,3,3,46700,No
1402,Sales-West,Manager,34,Male,Married,Other,13,2,4,11,No,4,2,4,0,82500,No
1403,Customer Support,Representative,45,Male,Single,Technical Degree,3,0,6,11,No,3,2,3,1,37200,Yes
1404,Customer Support,Representative,59,Female,Divorced,Technical Degree,15,1,8,8,No,1,3,3,0,35200,No
1405,Operations,Associate,57,Female,Married,Life Sciences,2,3,3,12,No,4,3,3,0,47500,Yes
1406,Customer Support,Representative,50,Female,Divorced,Marketing,6,1,5,9,No,4,2,3,0,41200,No
1407,Finance,Analyst,32,Male,Single,Life Sciences,3,2,10,0,No,1,3,3,0,66000,No
1408,Sales-West,Senior Analyst,39,Female,Married,Business,29,3,4,2,No,4,2,3,0,94900,Yes
1409,Customer Support,Analyst,27,Male,Married,Marketing,26,2,7,7,Yes,1,3,3,0,48900,Yes
1410,Finance,Associate,35,Male,Married,Business,3,1,4,8,No,3,2,3,2,47100,No
1411,Customer Support,Manager,58,Female,Married,Other,23,1,5,20,No,3,2,3,0,118800,No
1412,Finance,Associate,24,Female,Divorced,Other,21,3,5,4,No,3,2,3,0,54700,No
1413,Customer Support,Senior Analyst,25,Female,Divorced,Human Resources,14,1,10,9,Yes,4,2,3,1,82000,No
1414,R&D-Core,Analyst,24,Male,Single,Life Sciences,20,0,7,6,Yes,2,3,3,1,51000,No
1415,Finance,Senior Analyst,28,Male,Divorced,Business,11,11,16,9,No,4,3,4,1,109500,No
1416,R&D-Platform,Senior Analyst,45,Female,Single,Business,10,2,9,13,No,4,1,3,1,109800,No
1417,R&D-Core,Representative,35,Male,Single,Business,23,3,8,10,Yes,1,4,3,0,34000,Yes
1418,R&D-Core,Associate,51,Male,Single,Technical Degree,29,1,8,7,No,1,4,3,3,53400,No
1419,Sales-East,Manager,44,Male,Single,Human Resources,11,19,27,20,Yes,2,1,3,3,183900,No
1420,R&D-Platform,Associate,56,Female,Married,Marketing,2,5,11,1,No,1,3,3,1,38900,No
1421,R&D-Core,Representative,33,Female,Married,Life Sciences,15,1,1,11,No,1,3,3,2,38600,No
1422,R&D-Core,Associate,35,Male,Married,Technical Degree,8,1,8,14,No,4,3,3,0,59300,No
1423,Customer Support,Associate,22,Male,Married,Technical Degree,24,6,7,13,Yes,1,1,3,3,55800,No
1424,Finance,Senior Analyst,57,Female,Divorced,Life Sciences,10,0,9,1,No,2,4,3,2,73800,Yes
1425,Finance,Associate,53,Female,Married,Other,21,8,11,3,No,1,3,3,1,54200,No
1426,Operations,Senior Analyst,32,Male,Married,Life Sciences,19,9,11,11,No,1,3,3,0,96100,No
1427,Sales-West,Representative,30,Female,Divorced,Marketing,21,4,13,8,Yes,3,3,3,1,52600,Yes
1428,R&D-Platform,Associate,57,Female,Single,Life Sciences,18,11,13,6,No,4,4,3,1,63700,No
1429,Sales-East,Senior Analyst,41,Female,Divorced,Human Resources,3,1,10,6,No,4,2,3,1,62300,No
1430,R&D-Core,Representative,56,Male,Single,Business,21,0,9,5,Yes,1,3,3,1,38400,Yes
1431,Operations,Associate,33,Male,Single,Business,11,4,12,13,No,4,2,4,0,53000,No
1432,Sales-East,Senior Analyst,27,Female,Divorced,Business,25,4,12,25,No,4,4,3,1,83100,No
1433,Customer Support,Senior Analyst,43,Female,Single,Life Sciences,15,2,10,13,Yes,2,2,3,2,83200,No
1434,Customer Support,Executive,54,Female,Married,Marketing,1,5,11,18,No,2,1,4,2,204500,No
1435,R&D-Platform,Associate,25,Male,Married,Business,11,5,13,10,No,3,3,4,0,62300,Yes
1436,Customer Support,Manager,48,Male,Single,Marketing,17,1,8,15,Yes,4,3,3,2,115300,Yes
1437,R&D-Platform,Senior Analyst,22,Female,Married,Business,5,1,1,4,No,4,3,3,1,79300,Yes
1438,R&D-Core,Associate,48,Female,Married,Business,12,0,6,12,Yes,3,3,3,0,50100,No
1439,R&D-Platform,Senior Analyst,55,Male,Single,Life Sciences,23,5,14,4,Yes,3,3,3,2,89900,No
1440,Sales-West,Senior Analyst,53,Female,Married,Technical Degree,20,2,5,24,No,3,2,3,0,78500,No
1441,R&D-Core,Manager,44,Male,Married,Technical Degree,10,2,11,1,No,3,3,3,0,124700,No
1442,R&D-Core,Manager,41,Female,Single,Technical Degree,16,1,6,8,No,2,4,3,2,135500,No
1443,Operations,Analyst,26,Male,Married,Business,28,6,13,7,Yes,4,3,4,3,71800,No
1444,R&D-Core,Manager,40,Male,Married,Other,11,0,2,4,No,3,4,3,0,114200,No
1445,Sales-West,Representative,57,Female,Single,Life Sciences,19,10,14,8,Yes,2,3,3,1,53200,No
1446,Operations,Executive,35,Male,Divorced,Human Resources,1,6,6,13,Yes,4,2,3,0,247400,No
1447,Sales-East,Senior Analyst,31,Male,Married,Life Sciences,2,2,8,19,Yes,4,4,3,1,72400,No
1448,Operations,Manager,54,Male,Single,Human Resources,10,1,4,8,No,2,3,4,2,105900,No
1449,Customer Support,Representative,41,Male,Single,Business,16,1,6,11,Yes,3,1,3,2,31900,Yes
1450,Finance,Associate,56,Male,Single,Human Resources,13,0,8,17,No,3,3,3,1,43700,No
1451,R&D-Core,Manager,22,Male,Single,Life Sciences,1,22,29,12,No,4,3,3,1,202600,No
1452,Sales-West,Manager,27,Male,Married,Life Sciences,10,5,6,2,No,1,4,4,0,136200,No
1453,Sales-East,Manager,47,Male,Single,Other,16,16,21,10,No,1,4,3,0,178600,No
1454,Sales-East,Associate,51,Female,Single,Technical Degree,11,1,1,15,Yes,4,3,3,0,48700,No
1455,R&D-Core,Associate,59,Female,Married,Human Resources,2,4,9,9,Yes,4,2,3,0,42400,No
1456,R&D-Core,Analyst,31,Male,Single,Business,19,3,5,8,No,2,1,3,0,48000,No
1457,Operations,Analyst,31,Male,Single,Life Sciences,7,1,5,11,No,3,4,3,1,63800,No
1458,R&D-Platform,Analyst,28,Female,Single,Human Resources,10,6,13,6,Yes,4,3,3,1,81200,No
1459,Operations,Analyst,50,Male,Single,Other,2,7,9,16,Yes,3,4,4,0,74100,No
1460,Finance,Manager,28,Male,Single,Other,25,3,11,4,Yes,4,3,3,0,123900,No
1461,Sales-East,Associate,56,Male,Married,Business,1,0,0,13,No,2,3,3,1,47900,No
1462,HR,Associate,43,Female,Divorced,Marketing,11,14,16,6,No,3,1,3,2,61200,No
1463,Sales-East,Associate,47,Male,Divorced,Human Resources,15,1,8,9,Yes,2,3,3,1,38900,Yes
1464,Sales-East,Senior Analyst,31,Male,Married,Technical Degree,13,5,14,14,Yes,4,3,4,1,93000,Yes
1465,Operations,Senior Analyst,49,Female,Married,Life Sciences,8,3,5,14,Yes,2,2,3,0,100900,Yes
1466,R&D-Core,Representative,30,Male,Married,Marketing,13,3,7,1,No,4,1,4,1,39500,Yes
1467,Sales-West,Representative,27,Male,Married,Human Resources,13,1,2,15,No,3,4,3,3,38900,No
1468,Sales-East,Associate,24,Male,Divorced,Marketing,27,2,8,10,No,2,2,3,0,44700,Yes
1469,Finance,Associate,26,Male,Married,Marketing,17,1,1,0,No,3,3,3,0,49300,No
1470,R&D-Platform,Analyst,33,Male,Married,Life Sciences,18,2,8,9,No,1,3,3,2,74400,No
