customer_id,recency_days,frequency,monetary,R,F,M,rfm_score,segment
1632,108,18,9040.27,2,5,4,11,Loyal Customers
1633,14,20,22158.46,5,5,5,15,Champions
1634,70,6,2234.0299999999997,3,2,1,6,At Risk
1635,113,1,165.79,2,1,1,4,Hibernating
1636,154,11,17645.86,1,4,5,10,Loyal Customers
1637,9,14,700512.51,5,4,5,14,Champions
1638,553,2,1553.4499999999998,1,1,1,3,Hibernating
1639,8,6,3507.75,5,2,2,9,Potential Loyalists
1640,162,6,5675.23,1,2,2,5,At Risk
1641,7,17,16147.68,5,5,5,15,Champions
1642,48,6,4591.98,3,2,2,7,Potential Loyalists
1643,127,5,1937.18,2,1,1,4,Hibernating
1644,54,7,6203.98,3,2,3,8,Potential Loyalists
1645,66,6,2545.16,3,2,1,6,At Risk
1646,101,14,6695.41,2,4,3,9,Potential Loyalists
1647,17,4,2536.7400000000002,5,1,1,7,Potential Loyalists
1648,141,7,3157.45,2,2,1,5,At Risk
1649,153,5,1835.69,1,1,1,3,Hibernating
1650,103,6,2193.14,2,2,1,5,At Risk
1651,134,9,7161.18,2,3,3,8,Potential Loyalists
1652,60,7,4207.03,3,2,2,7,Potential Loyalists
1653,120,5,5760.65,2,1,3,6,At Risk
1654,41,8,8860.84,3,2,4,9,Potential Loyalists
1655,274,5,7501.4400000000005,1,1,3,5,At Risk
1656,62,7,2181.25,3,2,1,6,At Risk
1657,1,10,7413.860000000001,5,3,3,11,Loyal Customers
1658,37,6,6033.64,4,2,3,9,Potential Loyalists
1659,46,13,5833.63,3,4,3,10,Loyal Customers
1660,87,7,4023.5,2,2,2,6,At Risk
1661,47,6,6075.14,3,2,3,8,Potential Loyalists
1662,117,4,1700.56,2,1,1,4,Hibernating
1663,157,8,8212.06,1,2,3,6,At Risk
1664,107,29,17026.19,2,5,5,12,Loyal Customers
1665,91,6,3588.4300000000003,2,2,2,6,At Risk
1666,18,7,9168.189999999999,4,2,4,10,Loyal Customers
1667,500,2,1730.85,1,1,1,3,Hibernating
1668,114,8,8640.21,2,2,3,7,Potential Loyalists
1669,16,23,17445.99,5,5,5,15,Champions
1670,346,5,5623.91,1,1,2,4,Hibernating
1671,30,13,7300.3,4,4,3,11,Loyal Customers
1672,311,5,5687.47,1,1,2,4,Hibernating
1673,276,5,1510.6200000000001,1,1,1,3,Hibernating
1674,3,12,6946.78,5,4,3,12,Loyal Customers
1675,64,8,2705.3999999999996,3,2,1,6,At Risk
1676,71,10,7087.139999999999,3,3,3,9,Potential Loyalists
1677,85,13,19692.86,2,4,5,11,Loyal Customers
1678,61,20,41669.49,3,5,5,13,Champions
1679,48,19,367061.85,3,5,5,13,Champions
1680,105,9,8038.65,2,3,3,8,Potential Loyalists
1681,14,17,10311.22,5,5,4,14,Champions
1682,173,7,9313.86,1,2,4,7,Potential Loyalists
1683,6,14,14530.92,5,4,5,14,Champions
1684,105,5,3895.66,2,1,2,5,At Risk
1685,35,17,12455.61,4,5,4,13,Champions
1686,38,7,16603.32,4,2,5,11,Loyal Customers
1687,65,9,6215.76,3,3,3,9,Potential Loyalists
1688,599,1,398.33,1,1,1,3,Hibernating
1689,73,19,49817.63,3,5,5,13,Champions
1690,325,3,3685.44,1,1,2,4,Hibernating
1691,86,22,15793.06,2,5,5,12,Loyal Customers
1692,36,9,7524.969999999999,4,3,3,10,Loyal Customers
1693,72,10,12898.67,3,3,4,10,Loyal Customers
1694,17,17,7016.41,5,5,3,13,Champions
1695,101,12,7014.46,2,4,3,9,Potential Loyalists
1696,153,2,356.67999999999995,1,1,1,3,Hibernating
1697,12,11,31033.11,5,4,5,14,Champions
1698,27,14,8861.51,4,4,4,12,Loyal Customers
1699,45,7,4424.5,3,2,2,7,Potential Loyalists
1700,56,10,6444.05,3,3,3,9,Potential Loyalists
1701,127,9,4614.06,2,3,2,7,Potential Loyalists
1702,6,10,10492.89,5,3,4,12,Loyal Customers
1703,79,7,9080.0,2,2,4,8,Potential Loyalists
1704,33,4,9048.11,4,1,4,9,Potential Loyalists
1705,108,22,11219.14,2,5,4,11,Loyal Customers
1706,4,6,3330.26,5,2,1,8,Potential Loyalists
1707,64,16,18987.16,3,5,5,13,Champions
1708,81,6,4012.47,2,2,2,6,At Risk
1709,92,9,4258.47,2,3,2,7,Potential Loyalists
1710,74,12,4508.44,3,4,2,9,Potential Loyalists
1711,21,17,8009.97,4,5,3,12,Loyal Customers
1712,50,7,2155.23,3,2,1,6,At Risk
1713,36,3,7787.84,4,1,3,8,Potential Loyalists
1714,8,10,16045.570000000002,5,3,5,13,Champions
1715,27,8,4412.68,4,2,2,8,Potential Loyalists
1716,50,8,6362.219999999999,3,2,3,8,Potential Loyalists
1717,116,13,11669.619999999999,2,4,4,10,Loyal Customers
1718,41,8,6696.91,3,2,3,8,Potential Loyalists
1719,102,15,9701.34,2,5,4,11,Loyal Customers
1720,15,7,7955.84,5,2,3,10,Loyal Customers
1721,50,6,3592.1800000000003,3,2,2,7,Potential Loyalists
1722,111,7,3503.87,2,2,2,6,At Risk
1723,103,7,4442.71,2,2,2,6,At Risk
1724,111,10,5753.8,2,3,2,7,Potential Loyalists
1725,10,9,10162.48,5,3,4,12,Loyal Customers
1726,68,3,1526.53,3,1,1,5,At Risk
1727,28,11,8234.34,4,4,3,11,Loyal Customers
1728,8,4,1202.75,5,1,1,7,Potential Loyalists
1729,97,2,3588.19,2,1,2,5,At Risk
1730,45,9,5861.51,3,3,3,9,Potential Loyalists
1731,68,6,2862.5099999999998,3,2,1,6,At Risk
1732,112,6,7669.06,2,2,3,7,Potential Loyalists
1733,59,19,10489.86,3,5,4,12,Loyal Customers
1734,26,16,8664.37,4,5,3,12,Loyal Customers
1735,13,4,1438.55,5,1,1,7,Potential Loyalists
1736,3,15,5122.6,5,5,2,12,Loyal Customers
1737,60,17,11468.98,3,5,4,12,Loyal Customers
1738,51,9,4701.49,3,3,2,8,Potential Loyalists
1739,95,15,16777.52,2,5,5,12,Loyal Customers
1740,57,5,3965.1400000000003,3,1,2,6,At Risk
1741,44,7,2867.8599999999997,3,2,1,6,At Risk
1742,36,15,8938.39,4,5,4,13,Champions
1743,37,7,5417.17,4,2,2,8,Potential Loyalists
1744,39,18,13936.0,3,5,4,12,Loyal Customers
1745,18,8,2688.9300000000003,4,2,1,7,Potential Loyalists
1746,43,10,6141.93,3,3,3,9,Potential Loyalists
1747,57,8,15073.09,3,2,5,10,Loyal Customers
1748,26,7,4092.71,4,2,2,8,Potential Loyalists
1749,304,2,790.6800000000001,1,1,1,3,Hibernating
1750,22,7,3931.3199999999997,4,2,2,8,Potential Loyalists
1751,83,9,5722.78,2,3,2,7,Potential Loyalists
1752,35,5,894.1700000000001,4,1,1,6,At Risk
1753,71,19,21306.98,3,5,5,13,Champions
1754,14,11,14458.97,5,4,4,13,Champions
1755,287,4,1557.32,1,1,1,3,Hibernating
1756,3,9,9072.27,5,3,4,12,Loyal Customers
1757,39,13,11389.44,3,4,4,11,Loyal Customers
1758,24,4,3113.4300000000003,4,1,1,6,At Risk
1759,487,2,1335.27,1,1,1,3,Hibernating
1760,75,16,23702.16,2,5,5,12,Loyal Customers
1761,151,7,4617.52,1,2,2,5,At Risk
1762,55,6,7773.52,3,2,3,8,Potential Loyalists
1763,143,3,1269.61,1,1,1,3,Hibernating
1764,113,12,5920.94,2,4,3,9,Potential Loyalists
1765,86,6,2599.75,2,2,1,5,At Risk
1766,43,6,2981.96,3,2,1,6,At Risk
1767,42,26,25142.68,3,5,5,13,Champions
1768,408,4,1724.7200000000003,1,1,1,3,Hibernating
1769,94,12,9216.73,2,4,4,10,Loyal Customers
1770,16,9,5880.62,5,3,3,11,Loyal Customers
1771,133,16,16498.920000000002,2,5,5,12,Loyal Customers
1772,39,4,4583.76,3,1,2,6,At Risk
1773,80,6,21289.78,2,2,5,9,Potential Loyalists
1774,273,2,2155.68,1,1,1,3,Hibernating
1775,157,12,12086.55,1,4,4,9,Potential Loyalists
1776,140,8,2352.47,2,2,1,5,At Risk
1777,96,10,57456.67,2,3,5,10,Loyal Customers
1778,41,6,2446.54,3,2,1,6,At Risk
1779,83,6,19266.82,2,2,5,9,Potential Loyalists
1780,2,14,8667.23,5,4,3,12,Loyal Customers
1781,24,8,6098.79,4,2,3,9,Potential Loyalists
1782,48,5,3464.6499999999996,3,1,2,6,At Risk
1783,106,9,3840.31,2,3,2,7,Potential Loyalists
1784,55,6,4642.26,3,2,2,7,Potential Loyalists
1785,53,3,1962.4,3,1,1,5,At Risk
1786,107,11,8410.93,2,4,3,9,Potential Loyalists
1787,10,10,5525.16,5,3,2,10,Loyal Customers
1788,15,12,9785.34,5,4,4,13,Champions
1789,116,13,6185.87,2,4,3,9,Potential Loyalists
1790,179,14,7039.0,1,4,3,8,Potential Loyalists
1791,41,18,9471.73,3,5,4,12,Loyal Customers
1792,146,5,4015.0499999999997,1,1,2,4,Hibernating
1793,136,4,5872.04,2,1,3,6,At Risk
1794,137,5,4846.85,2,1,2,5,At Risk
1795,102,9,12847.58,2,3,4,9,Potential Loyalists
1796,117,9,5185.03,2,3,2,7,Potential Loyalists
1797,696,1,302.47,1,1,1,3,Hibernating
1798,228,4,13533.45,1,1,4,6,At Risk
1799,120,6,5260.96,2,2,2,6,At Risk
1800,5,8,20484.71,5,2,5,12,Loyal Customers
1801,17,19,12487.06,5,5,4,14,Champions
1802,32,16,8408.98,4,5,3,12,Loyal Customers
1803,120,10,4349.3,2,3,2,7,Potential Loyalists
1804,51,12,7588.05,3,4,3,10,Loyal Customers
1805,78,8,19559.89,2,2,5,9,Potential Loyalists
1806,193,8,8387.939999999999,1,2,3,6,At Risk
1807,165,6,3687.4700000000003,1,2,2,5,At Risk
1808,86,11,7491.48,2,4,3,9,Potential Loyalists
1809,12,19,30568.69,5,5,5,15,Champions
1810,49,10,12162.51,3,3,4,10,Loyal Customers
1811,83,7,3117.8,2,2,1,5,At Risk
1812,17,8,7640.02,5,2,3,10,Loyal Customers
1813,33,9,15044.89,4,3,5,12,Loyal Customers
1814,23,22,26164.03,4,5,5,14,Champions
1815,107,7,9914.06,2,2,4,8,Potential Loyalists
1816,25,13,21079.9,4,4,5,13,Champions
1817,61,15,11171.02,3,5,4,12,Loyal Customers
1818,93,7,6074.7300000000005,2,2,3,7,Potential Loyalists
1819,1,9,6829.78,5,3,3,11,Loyal Customers
1820,312,6,4756.2,1,2,2,5,At Risk
1821,9,16,12426.22,5,5,4,14,Champions
1822,16,13,19539.35,5,4,5,14,Champions
1823,138,6,2777.58,2,2,1,5,At Risk
1824,84,5,5042.05,2,1,2,5,At Risk
1825,91,3,2324.43,2,1,1,4,Hibernating
1826,145,9,8729.12,1,3,3,7,Potential Loyalists
1827,8,14,15301.79,5,4,5,14,Champions
1828,7,15,4726.33,5,5,2,12,Loyal Customers
1829,322,6,2435.96,1,2,1,4,Hibernating
1830,72,15,32615.81,3,5,5,13,Champions
1831,11,7,5047.42,5,2,2,9,Potential Loyalists
1832,61,17,9297.88,3,5,4,12,Loyal Customers
1833,81,6,6078.35,2,2,3,7,Potential Loyalists
1834,33,14,32438.61,4,4,5,13,Champions
1835,355,2,24491.5,1,1,5,7,Potential Loyalists
1836,25,17,11349.26,4,5,4,13,Champions
1837,10,12,8612.25,5,4,3,12,Loyal Customers
1838,7,6,13624.89,5,2,4,11,Loyal Customers
1839,184,3,913.13,1,1,1,3,Hibernating
1840,74,13,11067.31,3,4,4,11,Loyal Customers
1841,81,11,9229.01,2,4,4,10,Loyal Customers
1842,110,6,4329.1,2,2,2,6,At Risk
1843,523,3,1356.17,1,1,1,3,Hibernating
1844,15,5,6479.43,5,1,3,9,Potential Loyalists
1845,67,9,4548.38,3,3,2,8,Potential Loyalists
1846,17,9,4248.16,5,3,2,10,Loyal Customers
1847,29,19,22171.17,4,5,5,14,Champions
1848,70,20,12835.789999999999,3,5,4,12,Loyal Customers
1849,35,27,47549.25,4,5,5,14,Champions
1850,7,10,5609.35,5,3,2,10,Loyal Customers
1851,96,13,11243.13,2,4,4,10,Loyal Customers
1852,477,3,2017.88,1,1,1,3,Hibernating
1853,166,1,726.81,1,1,1,3,Hibernating
1854,27,12,17968.47,4,4,5,13,Champions
1855,67,4,3924.77,3,1,2,6,At Risk
1856,52,15,8384.66,3,5,3,11,Loyal Customers
1857,30,2,1969.06,4,1,1,6,At Risk
1858,15,20,29392.02,5,5,5,15,Champions
1859,122,8,7988.91,2,2,3,7,Potential Loyalists
1860,38,11,4760.23,4,4,2,10,Loyal Customers
1861,129,11,5861.58,2,4,3,9,Potential Loyalists
1862,88,11,8625.78,2,4,3,9,Potential Loyalists
1863,255,5,4601.12,1,1,2,4,Hibernating
1864,81,11,4535.48,2,4,2,8,Potential Loyalists
1865,35,12,8459.23,4,4,3,11,Loyal Customers
1866,48,7,11359.369999999999,3,2,4,9,Potential Loyalists
1867,17,21,12169.48,5,5,4,14,Champions
1868,12,12,5734.59,5,4,2,11,Loyal Customers
1869,49,10,15531.869999999999,3,3,5,11,Loyal Customers
1870,87,16,12497.19,2,5,4,11,Loyal Customers
1871,29,7,18849.79,4,2,5,11,Loyal Customers
1872,34,9,5894.74,4,3,3,10,Loyal Customers
1873,140,12,11840.95,2,4,4,10,Loyal Customers
1874,241,10,8841.92,1,3,4,8,Potential Loyalists
1875,8,11,20768.76,5,4,5,14,Champions
1876,20,9,4666.01,4,3,2,9,Potential Loyalists
1877,91,9,11812.64,2,3,4,9,Potential Loyalists
1878,33,13,4673.41,4,4,2,10,Loyal Customers
1879,10,21,30321.690000000002,5,5,5,15,Champions
1880,27,27,12587.48,4,5,4,13,Champions
1881,54,16,24160.59,3,5,5,13,Champions
1882,157,6,11695.0,1,2,4,7,Potential Loyalists
1883,61,10,6382.06,3,3,3,9,Potential Loyalists
1884,227,15,16809.13,1,5,5,11,Loyal Customers
1885,170,9,3928.02,1,3,2,6,At Risk
1886,3,15,24584.36,5,5,5,15,Champions
1887,29,16,27148.6,4,5,5,14,Champions
1888,17,5,1613.96,5,1,1,7,Potential Loyalists
1889,177,5,3807.2,1,1,2,4,Hibernating
1890,79,11,5434.44,2,4,2,8,Potential Loyalists
1891,91,12,7146.86,2,4,3,9,Potential Loyalists
1892,22,6,15783.47,4,2,5,11,Loyal Customers
1893,94,22,29168.100000000002,2,5,5,12,Loyal Customers
1894,132,11,9975.06,2,4,4,10,Loyal Customers
1895,32,19,18996.83,4,5,5,14,Champions
1896,136,9,7459.33,2,3,3,8,Potential Loyalists
1897,18,4,4977.23,4,1,2,7,Potential Loyalists
1898,9,8,5171.01,5,2,2,9,Potential Loyalists
1899,5,30,61276.61,5,5,5,15,Champions
1900,3,10,10898.119999999999,5,3,4,12,Loyal Customers
1901,1,9,3715.2799999999997,5,3,2,10,Loyal Customers
1902,54,13,15943.0,3,4,5,12,Loyal Customers
1903,170,6,4208.469999999999,1,2,2,5,At Risk
1904,44,16,8861.98,3,5,4,12,Loyal Customers
1905,87,14,9861.77,2,4,4,10,Loyal Customers
1906,75,5,5852.7,2,1,3,6,At Risk
1907,33,10,4027.21,4,3,2,9,Potential Loyalists
1908,35,15,11491.44,4,5,4,13,Champions
1909,35,10,3858.9300000000003,4,3,2,9,Potential Loyalists
1910,80,2,1570.45,2,1,1,4,Hibernating
1911,349,5,1848.6000000000001,1,1,1,3,Hibernating
1912,3,10,5125.43,5,3,2,10,Loyal Customers
1913,10,14,7271.339999999999,5,4,3,12,Loyal Customers
1914,21,16,7790.68,4,5,3,12,Loyal Customers
1915,48,11,8339.18,3,4,3,10,Loyal Customers
1916,192,6,9506.16,1,2,4,7,Potential Loyalists
1917,21,7,8471.22,4,2,3,9,Potential Loyalists
1918,172,20,12527.71,1,5,4,10,Loyal Customers
1920,45,4,1874.1,3,1,1,5,At Risk
1921,174,9,8664.01,1,3,3,7,Potential Loyalists
1922,6,17,13714.62,5,5,4,14,Champions
1923,32,7,3199.7,4,2,1,7,Potential Loyalists
1924,220,2,3420.8500000000004,1,1,2,4,Hibernating
1925,51,5,5453.14,3,1,2,6,At Risk
1926,144,7,11867.17,1,2,4,7,Potential Loyalists
1927,14,18,8958.25,5,5,4,14,Champions
1928,36,24,12026.17,4,5,4,13,Champions
1929,131,8,5823.7,2,2,3,7,Potential Loyalists
1930,615,2,712.19,1,1,1,3,Hibernating
1931,12,6,4300.76,5,2,2,9,Potential Loyalists
1932,79,2,2317.9900000000002,2,1,1,4,Hibernating
1933,138,11,12615.289999999999,2,4,4,10,Loyal Customers
1934,55,14,17392.920000000002,3,4,5,12,Loyal Customers
1936,45,17,19039.309999999998,3,5,5,13,Champions
1937,34,15,10860.4,4,5,4,13,Champions
1938,33,5,4838.17,4,1,2,7,Potential Loyalists
1939,3,20,14753.289999999999,5,5,5,15,Champions
1940,101,10,8707.2,2,3,3,8,Potential Loyalists
1941,33,21,33096.76,4,5,5,14,Champions
1942,135,7,8774.75,2,2,4,8,Potential Loyalists
1943,37,10,6926.42,4,3,3,10,Loyal Customers
1944,60,20,20164.27,3,5,5,13,Champions
1945,2,14,10121.57,5,4,4,13,Champions
1946,13,9,6855.33,5,3,3,11,Loyal Customers
1947,74,7,3964.46,3,2,2,7,Potential Loyalists
1948,27,23,29636.98,4,5,5,14,Champions
1949,143,11,14288.57,1,4,4,9,Potential Loyalists
1950,21,17,8993.64,4,5,4,13,Champions
1951,107,19,9261.48,2,5,4,11,Loyal Customers
1952,165,11,8693.039999999999,1,4,3,8,Potential Loyalists
1953,141,20,42624.97,2,5,5,12,Loyal Customers
1954,20,16,19644.57,4,5,5,14,Champions
1955,104,20,58560.64,2,5,5,12,Loyal Customers
1956,182,1,473.63,1,1,1,3,Hibernating
1957,189,14,8437.19,1,4,3,8,Potential Loyalists
1958,33,5,1399.2,4,1,1,6,At Risk
1959,299,12,6933.620000000001,1,4,3,8,Potential Loyalists
1960,26,18,16636.88,4,5,5,14,Champions
1961,242,7,1797.64,1,2,1,4,Hibernating
1962,21,12,25594.55,4,4,5,13,Champions
1963,283,3,3048.88,1,1,1,3,Hibernating
1964,21,5,3279.15,4,1,1,6,At Risk
1965,16,9,5383.12,5,3,2,10,Loyal Customers
1966,22,16,17025.9,4,5,5,14,Champions
1967,12,16,15905.32,5,5,5,15,Champions
1968,19,8,2901.8900000000003,4,2,1,7,Potential Loyalists
1969,23,13,21665.67,4,4,5,13,Champions
1970,12,8,5683.09,5,2,2,9,Potential Loyalists
1971,45,9,22521.649999999998,3,3,5,11,Loyal Customers
1972,1,15,8413.96,5,5,3,13,Champions
1973,30,16,6374.96,4,5,3,12,Loyal Customers
1974,22,15,87103.95999999999,4,5,5,14,Champions
1975,444,2,2156.11,1,1,1,3,Hibernating
1976,150,9,4081.44,1,3,2,6,At Risk
1977,107,4,811.87,2,1,1,4,Hibernating
1978,108,5,3926.4400000000005,2,1,2,5,At Risk
1979,126,6,2366.7799999999997,2,2,1,5,At Risk
1980,223,2,2817.71,1,1,1,3,Hibernating
1981,74,12,8350.51,3,4,3,10,Loyal Customers
1982,28,13,9832.199999999999,4,4,4,12,Loyal Customers
1983,60,5,3499.74,3,1,2,6,At Risk
1984,7,8,5395.96,5,2,2,9,Potential Loyalists
1985,83,6,4963.360000000001,2,2,2,6,At Risk
1986,31,14,11927.189999999999,4,4,4,12,Loyal Customers
1987,33,7,14379.47,4,2,4,10,Loyal Customers
1988,11,8,15210.87,5,2,5,12,Loyal Customers
1989,162,4,6656.21,1,1,3,5,At Risk
1990,22,11,41954.91,4,4,5,13,Champions
1991,127,7,2908.91,2,2,1,5,At Risk
1992,248,4,6981.83,1,1,3,5,At Risk
1993,8,6,3353.41,5,2,2,9,Potential Loyalists
1994,223,3,3299.71,1,1,1,3,Hibernating
1995,255,6,4208.87,1,2,2,5,At Risk
1996,39,9,6124.01,3,3,3,9,Potential Loyalists
1997,99,12,5054.65,2,4,2,8,Potential Loyalists
1998,35,2,3248.59,4,1,1,6,At Risk
1999,12,3,4536.7,5,1,2,8,Potential Loyalists
2001,62,15,18435.81,3,5,5,13,Champions
2002,77,3,1226.37,2,1,1,4,Hibernating
2003,127,11,8227.57,2,4,3,9,Potential Loyalists
2004,43,12,6989.19,3,4,3,10,Loyal Customers
2005,11,14,7022.79,5,4,3,12,Loyal Customers
2006,384,2,2155.67,1,1,1,3,Hibernating
2007,78,16,11288.300000000001,2,5,4,11,Loyal Customers
2008,3,16,31846.05,5,5,5,15,Champions
2009,52,14,7831.23,3,4,3,10,Loyal Customers
2010,53,13,23763.88,3,4,5,12,Loyal Customers
2011,30,11,25795.95,4,4,5,13,Champions
2012,435,1,1614.37,1,1,1,3,Hibernating
2013,40,9,10282.15,3,3,4,10,Loyal Customers
2014,86,14,11017.37,2,4,4,10,Loyal Customers
2015,88,17,6781.839999999999,2,5,3,10,Loyal Customers
2016,87,7,20476.23,2,2,5,9,Potential Loyalists
2017,72,11,5026.05,3,4,2,9,Potential Loyalists
2018,73,7,3533.38,3,2,2,7,Potential Loyalists
2019,233,1,1737.8,1,1,1,3,Hibernating
2020,57,9,7932.08,3,3,3,9,Potential Loyalists
2021,153,6,4443.93,1,2,2,5,At Risk
2022,79,1,902.74,2,1,1,4,Hibernating
2023,147,3,1828.0,1,1,1,3,Hibernating
2024,33,5,1592.27,4,1,1,6,At Risk
2025,332,2,2485.0699999999997,1,1,1,3,Hibernating
2026,435,2,694.0,1,1,1,3,Hibernating
2027,18,16,13214.33,4,5,4,13,Champions
2028,237,3,856.66,1,1,1,3,Hibernating
2029,245,5,4951.34,1,1,2,4,Hibernating
2030,639,1,2479.94,1,1,1,3,Hibernating
2031,44,9,15112.26,3,3,5,11,Loyal Customers
2032,9,16,7543.53,5,5,3,13,Champions
2033,53,4,5380.91,3,1,2,6,At Risk
2034,25,7,3651.1400000000003,4,2,2,8,Potential Loyalists
2035,32,18,15244.76,4,5,5,14,Champions
2036,521,1,812.79,1,1,1,3,Hibernating
2037,117,5,11188.939999999999,2,1,4,7,Potential Loyalists
2038,22,17,8382.95,4,5,3,12,Loyal Customers
2039,348,7,3400.73,1,2,2,5,At Risk
2040,73,9,3826.48,3,3,2,8,Potential Loyalists
2041,158,4,837.99,1,1,1,3,Hibernating
2042,113,8,15121.130000000001,2,2,5,9,Potential Loyalists
2043,70,4,1496.27,3,1,1,5,At Risk
2044,28,13,5477.53,4,4,2,10,Loyal Customers
2045,50,9,5596.55,3,3,2,8,Potential Loyalists
2046,1,16,12493.39,5,5,4,14,Champions
2047,298,6,6139.1,1,2,3,6,At Risk
2048,24,19,14056.04,4,5,4,13,Champions
2049,91,9,6046.83,2,3,3,8,Potential Loyalists
2050,13,20,9912.36,5,5,4,14,Champions
2051,331,7,4546.39,1,2,2,5,At Risk
2052,327,4,2623.44,1,1,1,3,Hibernating
2053,74,11,6721.639999999999,3,4,3,10,Loyal Customers
2054,30,7,4784.77,4,2,2,8,Potential Loyalists
2055,149,8,9053.39,1,2,4,7,Potential Loyalists
2056,20,5,6487.8,4,1,3,8,Potential Loyalists
2057,191,2,254.63,1,1,1,3,Hibernating
2058,10,12,4969.24,5,4,2,11,Loyal Customers
2059,345,2,735.75,1,1,1,3,Hibernating
2060,103,9,7897.04,2,3,3,8,Potential Loyalists
2061,24,12,7316.15,4,4,3,11,Loyal Customers
2062,71,18,17978.379999999997,3,5,5,13,Champions
2063,48,10,10517.01,3,3,4,10,Loyal Customers
2064,163,11,6138.15,1,4,3,8,Potential Loyalists
2065,16,6,22562.57,5,2,5,12,Loyal Customers
2066,95,26,12011.69,2,5,4,11,Loyal Customers
2067,15,11,12355.86,5,4,4,13,Champions
2068,53,7,2549.26,3,2,1,6,At Risk
2069,93,7,4493.129999999999,2,2,2,6,At Risk
2070,31,14,12509.86,4,4,4,12,Loyal Customers
2071,62,14,8037.32,3,4,3,10,Loyal Customers
2072,226,3,13678.39,1,1,4,6,At Risk
2073,30,12,6340.84,4,4,3,11,Loyal Customers
2074,249,7,2173.09,1,2,1,4,Hibernating
2075,166,3,1827.4,1,1,1,3,Hibernating
2076,12,4,1948.2,5,1,1,7,Potential Loyalists
2077,63,23,11653.75,3,5,4,12,Loyal Customers
2078,65,11,24398.0,3,4,5,12,Loyal Customers
2079,142,10,22164.38,1,3,5,9,Potential Loyalists
2080,53,10,7253.46,3,3,3,9,Potential Loyalists
2081,48,8,18905.62,3,2,5,10,Loyal Customers
2082,34,22,17555.13,4,5,5,14,Champions
2083,135,4,4692.92,2,1,2,5,At Risk
2084,40,14,6751.450000000001,3,4,3,10,Loyal Customers
2085,112,9,12070.32,2,3,4,9,Potential Loyalists
2086,289,2,2693.7200000000003,1,1,1,3,Hibernating
2087,128,13,84478.58,2,4,5,11,Loyal Customers
2088,5,4,2247.14,5,1,1,7,Potential Loyalists
2089,116,8,10860.76,2,2,4,8,Potential Loyalists
2090,141,4,3232.33,2,1,1,4,Hibernating
2091,59,12,12206.63,3,4,4,11,Loyal Customers
2092,85,15,13955.17,2,5,4,11,Loyal Customers
2093,26,4,5157.63,4,1,2,7,Potential Loyalists
2094,83,14,8953.380000000001,2,4,4,10,Loyal Customers
2095,51,10,4908.34,3,3,2,8,Potential Loyalists
2096,55,5,3462.75,3,1,2,6,At Risk
2097,42,7,3659.06,3,2,2,7,Potential Loyalists
2098,24,12,5419.1,4,4,2,10,Loyal Customers
2099,19,11,10816.81,4,4,4,12,Loyal Customers
2100,105,15,9411.6,2,5,4,11,Loyal Customers
2101,147,12,23321.36,1,4,5,10,Loyal Customers
2102,42,11,16046.0,3,4,5,12,Loyal Customers
2103,31,6,2190.35,4,2,1,7,Potential Loyalists
2104,38,5,3600.3199999999997,4,1,2,7,Potential Loyalists
2105,10,9,6189.93,5,3,3,11,Loyal Customers
2106,3,9,5841.7699999999995,5,3,3,11,Loyal Customers
2107,35,23,103650.05,4,5,5,14,Champions
2108,4,18,10086.69,5,5,4,14,Champions
2109,12,21,11757.16,5,5,4,14,Champions
2110,49,17,69481.72,3,5,5,13,Champions
2111,529,5,5553.23,1,1,2,4,Hibernating
2112,118,5,2854.0699999999997,2,1,1,4,Hibernating
2113,116,7,11042.439999999999,2,2,4,8,Potential Loyalists
2114,203,4,1011.77,1,1,1,3,Hibernating
2115,25,11,5452.13,4,4,2,10,Loyal Customers
2116,15,18,9774.63,5,5,4,14,Champions
2117,21,5,1810.46,4,1,1,6,At Risk
2118,14,10,6096.25,5,3,3,11,Loyal Customers
2119,146,10,5140.11,1,3,2,6,At Risk
2120,78,7,7922.29,2,2,3,7,Potential Loyalists
2121,155,4,3069.17,1,1,1,3,Hibernating
2122,24,22,12442.07,4,5,4,13,Champions
2123,25,9,13064.3,4,3,4,11,Loyal Customers
2124,21,12,7618.360000000001,4,4,3,11,Loyal Customers
2125,37,6,15867.130000000001,4,2,5,11,Loyal Customers
2126,54,29,24325.11,3,5,5,13,Champions
2127,88,10,5272.18,2,3,2,7,Potential Loyalists
2128,109,7,7782.07,2,2,3,7,Potential Loyalists
2129,191,7,12013.91,1,2,4,7,Potential Loyalists
2130,9,13,24954.25,5,4,5,14,Champions
2131,297,7,13047.63,1,2,4,7,Potential Loyalists
2132,8,12,9219.800000000001,5,4,4,13,Champions
2133,16,8,6290.68,5,2,3,10,Loyal Customers
2134,153,10,4834.12,1,3,2,6,At Risk
2135,23,13,5714.51,4,4,2,10,Loyal Customers
2136,61,8,4021.6000000000004,3,2,2,7,Potential Loyalists
2137,37,9,3593.51,4,3,2,9,Potential Loyalists
2138,62,10,7529.57,3,3,3,9,Potential Loyalists
2139,200,8,9196.8,1,2,4,7,Potential Loyalists
2140,70,5,1989.54,3,1,1,5,At Risk
2141,129,6,6266.2,2,2,3,7,Potential Loyalists
2142,8,24,14761.02,5,5,5,15,Champions
2143,32,4,2226.6,4,1,1,6,At Risk
