customer_id,region,signup_days_ago,loyalty_score
4392,West,247,0.13687403970599119
4393,West,195,0.17867455042569927
4394,Central,836,0.1107548551119206
4395,West,557,0.25320103131180177
4396,North,66,0.25253508491745025
4397,Central,816,0.22377347786779936
4398,South,292,0.2884323063605774
4399,West,889,0.14507229173547112
4400,Central,227,0.3571520182866181
4401,South,103,0.20081330774492248
4402,South,143,0.1641524815405187
4403,North,365,0.31124979784741874
4404,Central,834,0.2801973551719103
4405,East,510,0.4505514016807389
4406,West,139,0.2550014542203278
4407,North,306,0.21406741896170456
4408,North,455,0.08191990120981055
4409,North,503,0.19144594987309496
4410,West,760,0.48394231970522594
4411,North,69,0.27504119303037794
4412,Central,33,0.2882759023583831
4413,West,656,0.3348145232334405
4414,Central,124,0.24893780573968946
4415,South,624,0.3027000174808299
4416,East,327,0.06870425525610535
4417,North,367,0.1505991532253972
4418,East,158,0.20147785564517867
4419,East,703,0.5756200396868838
4420,North,188,0.21461058016865525
4421,Central,37,0.1816695227450364
4422,North,544,0.24805177000872125
4423,South,161,0.28693112152606104
4424,West,178,0.37625593925155987
4425,East,219,0.19170119036755537
4426,South,585,0.23835303871812522
4427,Central,684,0.08574613597328826
4428,North,826,0.27952776479690356
4429,East,884,0.2818563375751179
4430,North,229,0.15190576263777147
4431,North,217,0.22301776395407213
4432,East,214,0.5197081695542538
4433,West,192,0.12974260779756655
4434,East,39,0.3688109560534847
4435,South,541,0.3035420570377036
4436,North,42,0.563513032747149
4437,Central,63,0.28665110768302743
4438,North,375,0.08065226515414649
4439,East,734,0.4788914819825736
4440,North,455,0.3383713187449852
4441,North,375,0.44064245831182475
4442,North,189,0.201960147415015
4443,North,621,0.15421761606737605
4444,East,310,0.6439252837648161
4445,South,896,0.2614793752664426
4446,West,152,0.7876746055701951
4447,North,713,0.20690350615088623
4448,East,622,0.38152709100309473
4449,East,348,0.30612224519703674
4450,South,371,0.2598113628888649
4451,North,866,0.1494374194149924
4452,North,668,0.13768492314514996
4453,North,67,0.402884021922469
4454,South,508,0.5157384063262299
4455,North,673,0.27685928519158753
4456,South,358,0.3236816050763823
4457,East,630,0.4631227988253519
4458,East,574,0.14777366175652273
4459,North,315,0.64606597558448
4460,East,36,0.570608118630475
4461,South,60,0.5173097910432838
4462,Central,630,0.08353558819626596
4463,North,704,0.2580822991065159
4464,North,352,0.23403964583394912
4465,Central,444,0.040650266437112566
4466,South,476,0.06228951720974076
4467,North,798,0.12159501027825988
4468,Central,485,0.21313363369199056
4469,East,526,0.20380870371235132
4470,West,515,0.5379124978304505
4471,North,143,0.02464638555297608
4472,South,641,0.4919622398537438
4473,South,819,0.08976061656432235
4474,West,126,0.16784318060332618
4475,South,91,0.412594541431512
4476,East,455,0.14372643529995946
4477,Central,695,0.11044199736047039
4478,Central,102,0.14534761667850554
4479,North,676,0.21023320419565392
4480,East,233,0.3495459908032534
4481,West,189,0.45027884459241035
4482,West,194,0.1305671654004639
4483,Central,487,0.45583517618078595
4484,West,550,0.315581137845033
4485,West,431,0.06461284393398883
4486,North,557,0.24832522536864132
4487,East,730,0.43954617125963397
4488,East,752,0.34355769940960756
4489,West,664,0.4397935942343543
4490,East,483,0.2977985549987296
4491,South,220,0.5547278997600728
4492,East,677,0.17450034159830136
4493,Central,615,0.316968504031561
4494,South,803,0.39360774283807093
4495,West,649,0.566390174327549
4496,West,146,0.1711050828273117
4497,East,525,0.11199177951742698
4498,South,657,0.34013421338110617
4499,East,897,0.0933711537326993
4500,West,315,0.044833213943613934
4501,North,778,0.18242017762974558
4502,Central,271,0.4053327398254162
4503,West,357,0.08551723659384906
4504,South,867,0.2100980725473743
4505,North,172,0.1884087090893859
4506,North,209,0.7868746251055396
4507,North,756,0.06765277014748776
4508,North,825,0.6710512552212637
4509,North,121,0.2220105768052618
4510,Central,746,0.17389477416684504
4511,West,542,0.28118815748737813
4512,Central,794,0.6298900909277271
4513,East,462,0.25241935095424495
4514,West,539,0.4647902523133664
4515,Central,231,0.05971170566931548
4516,South,538,0.049065994621185556
4517,West,394,0.45021011327096866
4518,Central,380,0.1769941028203694
4519,Central,273,0.2545776602450012
4520,East,378,0.6466082662167564
4521,Central,176,0.21256354031968638
4522,East,770,0.42753856822485975
4523,South,382,0.17803198475578283
4524,South,367,0.28759262441126526
4525,East,882,0.06252529993189024
4526,South,453,0.491494316199985
4527,North,641,0.4826377209284567
4528,North,896,0.4939828401432713
4529,Central,780,0.06770152644231739
4530,Central,338,0.41213166054970457
4531,Central,493,0.44484718464268364
4532,East,745,0.12063641026315725
4533,Central,465,0.3585938036026122
4534,East,271,0.3672350447603754
4535,East,489,0.016921032745364818
4536,East,51,0.17260514302274144
4537,South,796,0.25386492933271454
4538,West,546,0.11657187275343388
4539,East,252,0.049581270669968494
4540,Central,447,0.30670152577335363
4541,North,57,0.0677862000987882
4542,North,714,0.1943373606991358
4543,South,491,0.657539074299086
4544,North,33,0.050284660179484
4545,Central,429,0.36813567911469613
4546,East,91,0.1795799935602549
4547,South,366,0.1556358349173099
4548,West,777,0.3370286389705057
4549,East,598,0.16361094481479996
4550,North,448,0.28554872571956336
4551,South,475,0.5070327740398087
4552,South,470,0.6113152910580396
4553,West,114,0.35859197579735974
4554,West,225,0.3383180454821747
4555,South,740,0.2222260546647816
4556,West,835,0.1801305632562947
4557,West,156,0.15483415472126535
4558,South,825,0.11267279166468427
4559,East,56,0.2291845433793106
4560,South,479,0.09345718699484368
4561,South,749,0.25862204783763854
4562,East,219,0.27079738158780325
4563,South,855,0.12440855552227138
4564,East,885,0.1848996237841276
4565,West,399,0.15332709958577898
4566,South,806,0.3119287914683607
4567,Central,98,0.4159234383396157
4568,North,483,0.1843545305746255
4569,East,284,0.2367691240546281
4570,West,574,0.3181508007915742
4571,East,248,0.06630066308544802
4572,Central,412,0.37223664486447255
4573,South,666,0.10549742782927468
4574,South,209,0.06162779593281022
4575,East,762,0.23685792873208564
4576,East,622,0.49732363068149
4577,West,248,0.23028138573551346
4578,West,612,0.19487223264014317
4579,North,306,0.4750693114177951
4580,West,506,0.16649612394724575
4581,West,561,0.15656636026500972
4582,East,738,0.1048875793870019
4583,South,333,0.3539098357233553
4584,Central,423,0.5056335018076991
4585,West,415,0.6585784028835173
4586,South,778,0.2742006039122547
4587,South,762,0.11768588282851983
4588,West,218,0.2949375740653906
4589,Central,121,0.1527328414142407
4590,East,866,0.5305551475747582
4591,Central,175,0.20835615392532497
4592,South,208,0.23493824338285527
4593,South,133,0.4132939669723221
4594,West,169,0.2509804447732028
4595,North,85,0.5217487466838037
4596,North,554,0.24798521650921265
4597,West,473,0.5148020935002241
4598,South,110,0.32750278267048305
4599,North,597,0.36777862278026124
4600,North,176,0.6820995923623091
4601,South,498,0.07257475053750856
4602,South,664,0.13529094829515942
4603,South,400,0.21613228027503126
4604,Central,298,0.338971715007321
4605,West,809,0.33669687139812565
4606,West,726,0.050905254416472784
4607,North,764,0.14380769474093757
4608,North,165,0.3106803098521366
4609,Central,267,0.4038942806836913
4610,West,365,0.40377987404125026
4611,West,176,0.16622477029266153
4612,South,366,0.07000970079794179
4613,East,245,0.3210043196265082
4614,East,447,0.16002733408564965
4615,North,645,0.3762288079390758
4616,Central,387,0.06611719606178704
4617,South,658,0.6032469305673699
4618,East,366,0.08604096880417167
4619,North,459,0.18909732322925232
4620,West,315,0.11112482942355982
4621,West,103,0.4256143704044627
4622,South,43,0.27697282229447306
4623,Central,189,0.18627741850862817
4624,South,566,0.26492273604055916
4625,Central,116,0.22286611740992512
4626,West,441,0.21238940367458078
4627,Central,145,0.14626588152142075
4628,West,354,0.44563837775376336
4629,East,265,0.07185657673751042
4630,South,213,0.2798446812721319
4631,Central,478,0.09423404753047221
4632,Central,805,0.7195871808838483
4633,East,598,0.24922235410551727
4634,West,236,0.35941652895901033
4635,East,768,0.07184771459839019
4636,North,831,0.07257868484539023
4637,North,688,0.3381442288925381
4638,West,219,0.146469166108825
4639,West,175,0.3949385505440803
4640,West,875,0.22226914216316365
4641,East,803,0.09491909528079823
4642,South,395,0.4034785236697018
4643,South,427,0.44932818201188446
4644,North,493,0.3642643036684197
4645,North,803,0.4090119043150581
4646,West,289,0.16271350860167835
4647,West,620,0.11672323926122828
4648,Central,847,0.13440389728951518
4649,North,290,0.19889076514325701
4650,West,275,0.5369952612094451
4651,East,146,0.27157131175432814
4652,South,665,0.35866200268451004
4653,West,266,0.35004839507681945
4654,Central,47,0.0685890918290886
4655,South,467,0.314751784785231
4656,West,516,0.04767977910300036
4657,South,45,0.3014691368717573
4658,North,675,0.35817370522074427
4659,North,516,0.1729382347532273
4660,North,439,0.05146204439502394
4661,West,329,0.16913481953270862
4662,North,589,0.3833962159637955
4663,West,683,0.17955715971812503
4664,Central,698,0.01177951025036217
4665,Central,367,0.284484442834917
4666,South,465,0.41772396575161735
4667,North,250,0.10292366048627388
4668,East,219,0.44894120767444107
4669,North,780,0.20044771705041375
4670,South,375,0.5300528202502981
4671,East,268,0.4117059207050441
4672,West,665,0.37511148976459824
4673,North,636,0.25235306505693794
4674,South,265,0.26445947803724923
4675,Central,181,0.32943522756636634
4676,Central,579,0.2652392982409802
4677,West,828,0.14465276859708853
4678,East,159,0.4036542102326944
4679,West,238,0.45461268283832607
4680,North,839,0.054125344060802806
4681,Central,667,0.2863173492621132
4682,North,554,0.42401997332510755
4683,West,322,0.35441501646575596
4684,South,437,0.2962874559891547
4685,West,194,0.3367911014485881
4686,West,736,0.14289237082679693
4687,West,466,0.7301905759210515
4688,East,723,0.09204255948033316
4689,West,793,0.16072581374270295
4690,East,114,0.34107614198535197
4691,West,780,0.25976609804352757
4692,East,297,0.6182567971013144
4693,East,315,0.1467284124633738
4694,West,428,0.1640955264014011
4695,North,288,0.1162010011480921
4696,West,326,0.5234765885054327
4697,North,633,0.12576496717732594
4698,West,306,0.493107751650334
4699,South,558,0.3858255303241824
4700,Central,336,0.21371582966333452
4701,North,312,0.19740548656900533
4702,East,153,0.26604829959253196
4703,North,781,0.36660172834702637
4704,Central,133,0.4619458893124115
4705,North,511,0.44447448729109273
4706,East,256,0.15842158278243365
4707,North,889,0.5836598769290693
4708,West,90,0.21236123096280615
4709,South,400,0.4482358762495417
4710,East,473,0.21746955400592696
4711,North,888,0.38885765145811485
4712,South,163,0.5666111518037464
4713,North,754,0.3591262826520884
4714,East,88,0.6153715645098059
4715,North,282,0.08254050079818255
4716,Central,758,0.2235637749687907
4717,South,357,0.1915713220291845
4718,West,541,0.4909409121222744
4719,South,370,0.34324826016722865
4720,South,811,0.19678169004655097
4721,Central,110,0.22697748992412392
4722,West,885,0.6815355268492777
4723,West,233,0.1978042289083978
4724,West,546,0.26476122693148313
4725,North,257,0.07074542397191033
4726,Central,722,0.5145458750137183
4727,East,642,0.30287412563125315
4728,Central,168,0.20728107354482436
4729,West,244,0.1648229119117028
4730,South,637,0.26671784392109543
4731,East,467,0.3257983560252161
4732,Central,508,0.024612586514578136
4733,North,348,0.21112038856161208
4734,East,618,0.3441295167454152
4735,West,838,0.33238549590322103
4736,South,121,0.34729951042402774
4737,South,633,0.45863135766311414
4738,West,844,0.27487511669116793
4739,Central,222,0.05956050317226763
4740,East,393,0.4176953020812955
4741,Central,523,0.12643153939400004
4742,North,704,0.3556671899289944
4743,South,627,0.12597334426507173
4744,North,891,0.30235679458618
4745,East,514,0.24370539979113398
4746,West,789,0.5031933771314686
4747,North,482,0.21674567516944815
4748,East,301,0.35723299589465
4749,West,616,0.6628482891388036
4750,West,379,0.40990159222068395
4751,West,602,0.1542358832320285
4752,West,594,0.11823266818361287
4753,Central,94,0.22161597415392884
4754,West,498,0.5424529402125887
4755,Central,41,0.11159325760756675
4756,Central,386,0.18452771949362146
4757,Central,601,0.41359737902278537
4758,North,598,0.1626448486336612
4759,East,119,0.25291009581297813
4760,South,821,0.13872019801663688
4761,North,671,0.6067371898511589
4762,East,299,0.5470452027637324
4763,North,421,0.32798193695924904
4764,East,141,0.13213335951689217
4765,West,345,0.5230349503731789
4766,South,617,0.03956286092475354
4767,Central,797,0.10208624585836402
4768,West,542,0.2519050046879913
4769,West,276,0.1411043366546549
4770,North,817,0.4538196487721703
4771,Central,503,0.05420096783402305
4772,North,676,0.10949985598003582
4773,Central,646,0.3171982668161478
4774,North,375,0.17074690935271317
4775,North,47,0.05035445121034521
4776,South,580,0.3274992020759066
4777,West,806,0.1324849154645275
4778,Central,780,0.46748565770061273
4779,West,778,0.4121253141143872
4780,West,332,0.20465780678047704
4781,South,817,0.24554704242195013
4782,Central,42,0.2429432491670489
4783,South,305,0.3714324160410369
4784,Central,574,0.39184351575300097
4785,West,300,0.3126046373375679
4786,South,52,0.2226829399009052
4787,South,181,0.4855670752511119
4788,West,845,0.464282839584138
4789,Central,402,0.3832438603553086
4790,West,176,0.037039092949494826
4791,Central,568,0.29667758604292443
4792,Central,355,0.18984270994255717
4793,South,372,0.2529979776033405
4794,East,853,0.11133176587289655
4795,West,502,0.4766984996495217
4796,North,99,0.07349361477312533
4797,West,849,0.1970575858129938
4798,South,33,0.1231625182140123
4799,West,627,0.10609843329431215
4800,East,120,0.4901275046651398
4801,Central,266,0.35885687403754024
4802,East,887,0.49012519853376896
4803,East,176,0.11896501010646487
4804,North,875,0.2857992183747993
4805,West,284,0.45038926499564536
4806,South,364,0.082401285194605
4807,East,845,0.10786569647629154
4808,Central,676,0.24648114051975614
4809,East,285,0.2523388256501786
4810,South,670,0.015835942103505217
4811,South,445,0.036550399981581425
4812,East,116,0.5508987373539731
4813,South,249,0.04078123990754616
4814,South,234,0.11848737679864568
4815,South,442,0.30897124198238535
4816,East,803,0.18230697491963394
4817,East,525,0.1311467482598594
4818,East,174,0.08059477781508449
4819,East,558,0.3121982817872793
4820,East,483,0.646784640860607
4821,South,367,0.007543459878507868
4822,Central,242,0.21781314104527943
4823,East,650,0.6509310878177753
4824,Central,515,0.42110655691966437
4825,East,403,0.2297419119389355
4826,South,200,0.1504297115813224
4827,West,134,0.31099930825892236
4828,North,217,0.055561118514029076
4829,Central,569,0.39466048969631534
4830,East,70,0.5213353457328563
4831,North,92,0.6044412571734872
4832,East,891,0.15224299799481655
4833,West,263,0.5529483789060832
4834,North,128,0.579370904631701
4835,South,869,0.38418402182347106
4836,Central,391,0.19624326609749163
4837,South,30,0.30439896439355163
4838,North,393,0.11986295995210972
4839,North,47,0.27839292908845076
4840,West,294,0.09406872346875121
4841,East,852,0.2868772166286707
4842,West,720,0.16654682078745048
4843,Central,393,0.1955731143935647
4844,North,323,0.2553372371939062
4845,North,537,0.26164582945291426
4846,South,574,0.2812648951944249
4847,East,690,0.21487017548073678
4848,North,502,0.03533140516775271
4849,South,97,0.26893174422790667
4850,West,781,0.09971895781505913
4851,North,322,0.3349922256922355
4852,Central,742,0.2335295422278508
4853,Central,735,0.4891142485495328
4854,East,219,0.303511739009431
4855,Central,477,0.4898757450291075
4856,West,682,0.25607848814190154
4857,South,341,0.10120960783458384
4858,East,719,0.34767286880460474
4859,North,485,0.5704689910897408
4860,East,829,0.5488474867965604
4861,Central,810,0.5152738283599044
4862,East,867,0.5168720858862075
4863,South,221,0.09099576877950143
4864,West,671,0.014388845343579698
4865,Central,683,0.5726826515543382
4866,North,421,0.0990961586905969
4867,South,176,0.45187910593358344
4868,North,284,0.09921079420434822
4869,Central,477,0.09557246469414991
4870,East,782,0.11253546290942776
4871,North,826,0.07327562850170215
4872,West,826,0.4968927760668355
4873,East,853,0.41893281817131933
4874,North,114,0.36951560168373054
4875,Central,896,0.08999156935352501
4876,West,512,0.2082526610255494
4877,North,116,0.25659620129683663
4878,Central,142,0.09504132159700278
4879,North,251,0.275971368653274
4880,North,248,0.24725203538234236
4881,East,126,0.18042990862123057
4882,North,363,0.23125325382735212
4883,East,505,0.04277099855082034
4884,South,300,0.3813967501543301
4885,North,611,0.4540582606079958
4886,Central,652,0.23005185322378668
4887,South,377,0.11003698218013455
4888,South,98,0.3861121222909304
4889,South,301,0.0273186838543005
4890,Central,563,0.23503505549014475
4891,North,371,0.08676432501541116
4892,North,535,0.059981661784316596
4893,Central,763,0.2322871743582785
4894,North,714,0.5028911548142444
4895,Central,572,0.2458361303193542
4896,East,114,0.17072255355357482
4897,Central,679,0.0756661016270378
4898,North,319,0.5210684273772749
4899,Central,391,0.044132013752270674
4900,South,636,0.5438314084265066
4901,North,754,0.15801762797903546
4902,West,649,0.33897793168257545
4903,North,292,0.1943942530542653
4904,South,421,0.283701268286111
4905,East,345,0.36661735132609424
4906,North,431,0.3035861270649909
4907,North,688,0.2632258121322969
4908,East,869,0.07082236688940038
4909,East,370,0.5956672083455129
4910,East,313,0.3188751909589966
4911,West,798,0.6142037523236866
4912,South,160,0.06527200732534057
4913,South,370,0.10528550494305097
4914,South,858,0.06034662217078364
4915,South,797,0.3674097565279052
4916,North,734,0.6273901461389677
4917,East,803,0.3985052248343242
4918,North,236,0.42078192724166147
4919,West,80,0.134717416489206
4920,North,775,0.34060286849297505
4921,North,457,0.20866076405832076
4922,South,249,0.2801764380546801
4923,East,445,0.138694787404778
4924,West,749,0.11355347341437728
4925,West,458,0.18508139211222327
4926,Central,576,0.3075699229867703
4927,South,476,0.5737786645930957
4928,North,449,0.027606911686938126
4929,Central,858,0.1532959816052512
4930,West,837,0.5111966092376092
4931,North,398,0.11144332755779317
4932,North,734,0.4526934268526517
4933,East,658,0.5233004794312198
4934,South,143,0.1728271918033094
4935,East,766,0.5207965607919889
4936,North,643,0.23027027541202302
4937,Central,774,0.27952980658046134
4938,East,716,0.2675434493924039
4939,West,843,0.4003330258633577
4940,North,500,0.3418894242897501
4941,West,83,0.37583444987428444
4942,Central,270,0.4301646449127548
4943,North,157,0.41939361742223047
4944,East,233,0.5480541217844332
4945,South,527,0.19714497971407272
4946,East,877,0.14226369582049744
4947,West,693,0.1185147068841948
4948,West,410,0.31213490964529056
4949,West,456,0.1959453993467597
4950,North,481,0.2471039562872093
4951,Central,387,0.2951257210481493
4952,West,550,0.38312234787184535
4953,North,849,0.23624783366433397
4954,Central,117,0.27397911203296793
4955,North,339,0.2407791186849549
4956,North,100,0.03394358532226332
4957,Central,770,0.21737410127267376
4958,North,202,0.5016395521445681
4959,North,598,0.04791527049383767
4960,North,86,0.17504968622491365
4961,Central,444,0.6140498327717908
4962,North,811,0.2592287194305906
4963,South,858,0.3993683651685725
4964,North,158,0.06728939613854086
4965,South,605,0.40333411337788727
4966,South,227,0.09831808140516943
4967,Central,664,0.5521063027051775
4968,West,497,0.18795267891891068
4969,Central,724,0.5076107067307429
4970,West,809,0.10181722657146056
4971,South,337,0.327836420171295
4972,North,72,0.43975633208760895
4973,East,305,0.2546443767808705
4974,South,217,0.4656995251282934
4975,West,138,0.11233256059576528
4976,North,654,0.25332374273655284
4977,West,815,0.19717189659345236
4978,South,481,0.19423477411625423
4979,East,493,0.17245491221769418
4980,Central,547,0.3746656199528118
4981,North,811,0.3207302870282225
4982,North,44,0.1913171943321055
4983,North,488,0.43080549627359127
4984,South,784,0.6283209635555541
4985,East,171,0.2534174504032501
4986,Central,533,0.07544896979443574
4987,Central,36,0.18691593592364636
4988,West,755,0.4966855883994999
4989,West,599,0.03548201463713383
4990,South,868,0.12379615273658605
4991,Central,290,0.38400165447923307
4992,East,666,0.474683683171784
4993,North,699,0.24315279091192885
4994,Central,56,0.4099693129289176
4995,East,690,0.32280317609438614
4996,North,649,0.25035792593548
4997,West,564,0.4597957329034808
4998,South,520,0.12218770793763668
4999,North,726,0.2775797865437561
5000,South,120,0.5172775389819584
5001,East,371,0.3914053707969466
5002,South,265,0.4608677288030962
5003,North,765,0.27521794015867956
5004,South,176,0.6791104374243931
5005,South,82,0.5417537112945546
5006,East,834,0.6494666864154902
5007,East,374,0.5126371899452009
5008,North,721,0.11174469297113851
5009,South,232,0.43793367192658755
5010,South,639,0.18153338381956402
5011,East,835,0.17067316622752018
5012,Central,694,0.36629047283860694
5013,North,286,0.25878645235240394
5014,North,553,0.16526951201102194
5015,North,753,0.06597997512677838
5016,West,774,0.21387489867856013
5017,South,290,0.44799253670129674
5018,West,228,0.03569282236116047
5019,West,407,0.10500555424316
5020,North,247,0.224212079033155
5021,South,656,0.3783878358111097
5022,Central,544,0.30679067221567347
5023,South,447,0.15107926084498896
5024,East,734,0.12572901192558802
5025,East,216,0.23371167836202253
5026,South,757,0.45437279713621204
5027,West,520,0.3369694228673548
5028,North,879,0.4605491637462493
5029,South,551,0.5435564978338504
5030,East,693,0.5685444141270315
5031,Central,194,0.24692578998374048
5032,North,232,0.28219036350826693
5033,West,513,0.3742922142153295
5034,North,230,0.20032246921856905
5035,West,68,0.5126152067567609
5036,South,417,0.5211751350896845
5037,East,259,0.4964986378916933
5038,Central,595,0.27447352807807474
5039,West,531,0.6108674753538545
5040,North,476,0.3220872510126996
5041,Central,753,0.06862470875548964
5042,South,88,0.45133620838444555
5043,West,712,0.4868400306306237
5044,West,449,0.10851575338315017
5045,Central,636,0.10350331998415226
5046,South,740,0.17947641426429256
5047,West,292,0.31493270189444694
5048,West,239,0.22894720380344474
5049,East,685,0.20974769830788684
5050,Central,582,0.29839614461241193
5051,South,192,0.10371164301670024
5052,South,264,0.1297910266941697
5053,West,773,0.0518266967688994
5054,North,513,0.38580317145216886
5055,Central,822,0.18433802666127125
5056,South,639,0.5114041355132795
5057,East,209,0.48052202911055364
5058,West,210,0.40946791851070663
5059,Central,869,0.3927208087338426
5060,West,673,0.1536069559412004
5061,North,547,0.37434627322861463
5062,South,618,0.3731104834785612
5063,West,390,0.19536793182864437
5064,Central,302,0.18602086803724488
5065,West,746,0.6570492921406449
5066,East,808,0.39399589348911945
5067,South,818,0.18003740436826077
5068,East,709,0.24846602160845394
5069,East,788,0.09937380256483826
5070,North,483,0.07617112313159762
5071,North,300,0.2935688375837557
5072,West,101,0.09222117015159695
5073,East,298,0.20583113985685011
5074,South,413,0.19896460358484272
5075,Central,102,0.22317954102146434
5076,North,316,0.07524858158897499
5077,West,837,0.20692419553823463
5078,West,258,0.5017374906953807
5079,Central,371,0.3709698299527693
5080,Central,589,0.24629754781438193
5081,West,799,0.24896252469634544
5082,East,831,0.046304741694811975
5083,West,736,0.2595993926806045
5084,Central,157,0.21535291188503736
5085,East,127,0.14590174361998437
5086,West,675,0.21992037149921023
5087,North,800,0.3870446930129602
5088,East,570,0.3487703623470211
5089,North,825,0.08811491565812594
5090,West,610,0.253972979510256
5091,South,335,0.39795019110824414
5092,South,765,0.610872061964489
5093,South,688,0.19624443679293224
5094,West,356,0.32791577320610044
5095,Central,542,0.08536439544570028
5096,North,534,0.3347600486411646
5097,North,116,0.43807078858066817
5098,West,270,0.433799528935739
5099,East,228,0.4105104200596331
5100,South,277,0.25662642749312214
5101,West,487,0.2509472435233093
5102,Central,476,0.3031698948129201
5103,South,776,0.4331591037304029
5104,East,36,0.34909042138126856
5105,North,747,0.5970423125931881
5106,Central,245,0.47712797226075804
5107,West,335,0.36729363404494
5108,East,161,0.47353764286383787
5109,Central,41,0.10827725136214769
5110,South,134,0.44201653910524347
5111,West,225,0.3118563097613577
5112,West,364,0.5334140998389517
5113,Central,301,0.24367738827053698
5114,West,120,0.21586023443642705
5115,North,323,0.5230458044629841
5116,North,164,0.10808507845649538
5117,North,624,0.2151101259988267
5118,Central,611,0.4521023331742383
5119,South,84,0.25925626355500503
5120,East,596,0.28914792352003965
5121,North,820,0.5847803216067896
5122,East,852,0.3339745878524684
5123,South,79,0.31823957916173895
5124,East,830,0.22182511771454946
5125,South,384,0.024078544207070788
5126,North,790,0.02470100380600994
5127,North,207,0.4234459278540575
5128,Central,631,0.14356656077404664
5129,West,728,0.05803892494873135
5130,West,261,0.233613615298768
5131,Central,671,0.4113693637844009
5132,East,184,0.22949193485083982
5133,West,647,0.22903007364911632
5134,East,855,0.6565530998421487
5135,North,290,0.1248265647185056
5136,South,864,0.0759756953870523
5137,Central,610,0.3536641541094098
5138,East,468,0.10244552704163404
5139,North,314,0.056164777040493115
5140,Central,507,0.39905612117379785
5141,North,886,0.24343319834945867
5142,West,34,0.42499069173268533
5143,West,783,0.19685290504648847
5144,South,159,0.08279742447882714
5145,North,792,0.11447883441547288
5146,East,505,0.4864640585788418
5147,West,812,0.3133045400409772
5148,Central,188,0.33261153143725003
5149,West,71,0.2510272560818251
5150,North,446,0.1244139367042106
5151,South,706,0.28216383649067805
5152,West,721,0.6874187400953196
5153,West,695,0.1612375831883401
5154,North,726,0.5745716803332271
5155,North,704,0.41251951240902696
5156,North,779,0.5511133800319761
5157,South,178,0.6415882935073536
5158,West,235,0.14911891954737963
5159,Central,32,0.08432683870757869
5160,North,405,0.41657997723380974
5161,East,258,0.39030903684831786
5162,South,575,0.11496496331955657
5163,South,510,0.4753349907318458
5164,North,535,0.366228343103364
5165,South,603,0.29891449655726876
5166,South,899,0.09194967070886324
5167,West,122,0.5310686065985902
5168,West,270,0.6770735416620494
5169,West,393,0.2765794715883408
5170,East,92,0.30632759187016234
5171,South,742,0.23621504512810915
5172,South,367,0.3937224258856966
5173,North,175,0.036540926398328136
5174,North,480,0.24900299731231823
5175,North,196,0.4471909719895689
5176,Central,366,0.18177454533093337
5177,Central,590,0.5180643874919175
5178,West,307,0.6432468087251385
5179,West,754,0.5043122769156555
5180,West,253,0.2761606345742058
5181,West,130,0.4006440334045476
5182,West,401,0.19273846596470598
5183,North,196,0.7647744617145491
5184,Central,629,0.09840763555505452
5185,West,485,0.6722681180794329
5186,South,159,0.49790738553597835
5187,East,322,0.12823577778338355
5188,West,783,0.4490651106688203
5189,Central,742,0.30908118096896486
5190,South,587,0.23705574206695176
5191,East,815,0.23050343581657393
5192,South,123,0.24008934731376189
5193,South,666,0.31660708232395474
5194,South,50,0.6191653261664158
5195,North,551,0.04932184940457338
5196,South,74,0.10258730637376841
5197,East,327,0.08028527889821352
5198,West,108,0.5014152319666293
5199,East,250,0.3137046816462357
5200,South,589,0.12930485374094702
