transaction_id,customer_id,region,category,transaction_date,amount,campaign
2413,2298,East,Grocery,2025-12-22,292.01,none
2414,4419,East,Home & Kitchen,2025-01-04,330.04,none
2415,2171,South,Grocery,2025-11-08,219.01,none
2416,2284,West,Home & Kitchen,2025-08-29,726.13,none
2417,2996,North,Apparel,2025-08-31,1105.54,none
2418,3658,North,Grocery,2025-03-19,286.79,B_tiered
2419,4048,Central,Grocery,2025-04-10,825.05,none
2420,211,Central,Beauty,2024-03-15,370.84,none
2421,4438,North,Electronics,2024-02-27,852.66,none
2422,2329,South,Grocery,2024-02-13,372.5,none
2423,4721,Central,Beauty,2025-02-26,539.62,none
2424,2776,South,Electronics,2025-10-05,525.81,none
2425,2453,South,Electronics,2024-10-27,195.93,none
2426,992,North,Electronics,2024-10-23,378.93,none
2427,2421,Central,Sports,2025-04-11,608.32,none
2428,2546,West,Grocery,2024-12-04,283.57,none
2429,4668,East,Electronics,2025-08-10,1004.39,none
2430,4626,West,Home & Kitchen,2024-05-11,750.84,none
2431,2508,West,Home & Kitchen,2025-08-09,92.02,none
2432,4520,East,Beauty,2024-12-08,97.59,none
2433,4453,North,Grocery,2024-04-19,335.13,none
2434,4947,West,Home & Kitchen,2024-10-30,1996.63,none
2435,1873,Central,Home & Kitchen,2025-06-19,1455.33,none
2436,1092,North,Grocery,2025-07-24,515.89,none
2437,4927,South,Grocery,2025-08-05,547.85,none
2438,3039,East,Beauty,2024-03-09,1778.23,none
2439,2409,South,Electronics,2024-05-27,249.88,none
2440,2127,Central,Electronics,2025-04-10,654.41,none
2441,429,South,Home & Kitchen,2025-10-02,766.54,none
2442,1045,South,Home & Kitchen,2025-12-09,3562.64,none
2443,1503,North,Apparel,2024-04-20,1042.34,none
2444,2862,Central,Electronics,2024-07-30,7507.46,none
2445,2667,North,Electronics,2025-08-30,205.17,none
2446,2817,North,Apparel,2025-06-12,245.5,none
2447,387,North,Electronics,2024-09-06,1816.78,none
2448,50,West,Electronics,2024-03-10,1878.15,none
2449,2392,North,Electronics,2024-02-18,199.2,none
2450,981,North,Sports,2024-12-18,96.91,none
2451,4651,East,Beauty,2024-03-19,468.98,none
2452,2228,East,Beauty,2024-09-20,152.3,none
2453,1821,South,Apparel,2024-06-27,109.78,none
2454,2823,South,Electronics,2025-06-09,2401.81,none
2455,3267,West,Apparel,2025-05-12,173.47,none
2456,415,South,Apparel,2025-11-29,1843.26,none
2457,3854,Central,Apparel,2024-08-17,944.35,none
2458,695,North,Beauty,2025-07-11,207.78,none
2459,1993,North,Beauty,2024-02-02,224.28,none
2460,1849,Central,Apparel,2024-05-18,1524.01,none
2461,2957,East,Home & Kitchen,2025-06-19,513.77,none
2462,3587,East,Apparel,2025-08-20,380.73,none
2463,4170,South,Electronics,2025-04-12,658.5,none
2464,2729,South,Home & Kitchen,2024-01-23,18539.65,none
2465,788,North,Grocery,2024-01-25,414.86,none
2466,3621,Central,Beauty,2025-05-13,92.04,none
2467,2466,South,Apparel,2024-02-11,424.95,none
2468,3060,North,Electronics,2024-02-04,1442.55,none
2469,2293,West,Beauty,2025-08-14,618.77,none
2470,2154,South,Grocery,2025-09-05,354.31,none
2471,3644,West,Electronics,2024-10-10,2085.06,none
2472,2710,North,Electronics,2025-10-12,613.21,none
2473,4521,Central,Sports,2024-05-16,596.0,none
2474,3868,West,Grocery,2025-04-19,251.88,none
2475,2455,East,Beauty,2025-03-10,701.21,A_flat10
2476,1104,East,Home & Kitchen,2024-06-25,419.7,none
2477,89,East,Electronics,2025-07-20,883.49,none
2478,1054,West,Apparel,2024-05-25,898.14,none
2479,1451,South,Home & Kitchen,2025-05-28,143.56,none
2480,589,North,Apparel,2024-06-10,733.1,none
2481,3476,Central,Sports,2024-05-23,691.14,none
2482,1682,West,Grocery,2024-08-14,628.75,none
2483,156,North,Beauty,2024-10-13,798.42,none
2484,2260,South,Grocery,2025-01-01,139.48,none
2485,4084,South,Apparel,2024-07-09,3783.78,none
2486,1754,North,Beauty,2024-02-09,1279.96,none
2487,4705,North,Apparel,2024-06-08,1346.89,none
2488,4445,South,Apparel,2025-07-20,2825.87,none
2489,4639,West,Home & Kitchen,2024-06-19,452.51,none
2490,3471,Central,Beauty,2024-12-30,2135.85,none
2491,4198,Central,Beauty,2025-01-18,562.88,none
2492,2007,South,Home & Kitchen,2025-02-11,210.69,none
2493,3610,South,Electronics,2024-06-04,1439.59,none
2494,1160,West,Grocery,2025-04-17,887.53,none
2495,1050,West,Electronics,2024-08-06,695.48,none
2496,4925,West,Apparel,2024-04-26,458.86,none
2497,2851,North,Apparel,2024-01-02,178.59,none
2498,364,Central,Sports,2025-03-16,1005.64,A_flat10
2499,1004,South,Sports,2024-04-04,5132.7,none
2500,2384,North,Electronics,2024-10-20,779.15,none
2501,4410,West,Beauty,2024-05-08,382.16,none
2502,4674,South,Beauty,2024-12-08,155.42,none
2503,568,Central,Home & Kitchen,2025-08-10,297.96,none
2504,323,Central,Apparel,2025-03-15,1599.9,A_flat10
2505,609,North,Electronics,2025-05-17,638.58,none
2506,3492,Central,Home & Kitchen,2024-06-26,255.95,none
2507,2757,Central,Grocery,2024-07-21,18.78,none
2508,3833,West,Home & Kitchen,2024-03-03,1930.69,none
2509,3081,South,Grocery,2025-08-02,264.93,none
2510,481,West,Apparel,2024-10-28,812.73,none
2511,1330,East,Apparel,2025-12-07,174.44,none
2512,1709,West,Electronics,2024-04-21,1072.65,none
2513,3681,Central,Electronics,2025-10-01,1214.95,none
2514,3099,East,Electronics,2024-02-26,770.22,none
2515,4940,North,Home & Kitchen,2024-11-22,2318.72,none
2516,736,North,Apparel,2025-06-13,750.26,none
2517,4899,Central,Beauty,2025-04-16,101.2,none
2518,1136,Central,Grocery,2025-03-23,4161.55,B_tiered
2519,1775,East,Beauty,2025-07-09,634.88,none
2520,180,North,Grocery,2024-04-25,3144.89,none
2521,1525,East,Electronics,2024-08-14,451.01,none
2522,1019,West,Apparel,2024-12-24,469.16,none
2523,1122,Central,Grocery,2025-01-11,188.5,none
2524,2972,Central,Electronics,2025-10-29,1244.59,none
2525,4067,Central,Grocery,2025-09-17,1111.62,none
2526,3875,West,Sports,2025-10-26,5813.04,none
2527,4323,West,Grocery,2024-07-09,432.26,none
2528,3802,West,Apparel,2024-11-19,2457.18,none
2529,5090,West,Home & Kitchen,2025-07-20,821.35,none
2530,95,Central,Sports,2025-10-30,1395.78,none
2531,5146,East,Grocery,2024-10-09,364.04,none
2532,2120,East,Sports,2025-09-11,59.57,none
2533,2462,West,Sports,2024-06-20,547.37,none
2534,2996,North,Grocery,2024-03-29,809.87,none
2535,43,East,Electronics,2025-04-19,1989.95,none
2536,921,East,Electronics,2024-07-23,1166.12,none
2537,2306,Central,Electronics,2025-01-15,259.71,none
2538,4012,West,Sports,2024-07-11,1171.16,none
2539,4531,Central,Beauty,2024-08-12,754.05,none
2540,749,West,Grocery,2024-01-29,483.67,none
2541,1358,West,Grocery,2025-04-21,2064.38,none
2542,3152,South,Apparel,2025-02-03,751.08,none
2543,1869,Central,Grocery,2024-10-22,251.58,none
2544,1533,Central,Sports,2025-03-22,321.8,B_tiered
2545,1974,East,Electronics,2024-11-02,19221.02,none
2546,3646,West,Apparel,2024-02-07,1000.89,none
2547,1012,Central,Apparel,2025-01-28,800.62,none
2548,322,Central,Home & Kitchen,2025-03-13,634.87,A_flat10
2549,17,North,Beauty,2025-04-22,387.63,none
2550,2726,West,Home & Kitchen,2024-06-05,1422.94,none
2551,1291,West,Home & Kitchen,2024-09-08,2710.77,none
2552,2917,North,Electronics,2024-07-10,1770.61,none
2553,4593,South,Apparel,2025-01-24,449.64,none
2554,1511,North,Electronics,2024-01-21,1821.13,none
2555,932,East,Electronics,2024-01-30,5789.15,none
2556,7,East,Apparel,2024-01-09,563.05,none
2557,5111,West,Apparel,2025-08-28,434.4,none
2558,2668,East,Electronics,2025-04-27,2267.66,none
2559,4175,West,Home & Kitchen,2024-10-02,315.58,none
2560,4471,North,Electronics,2024-06-06,716.07,none
2561,5178,West,Home & Kitchen,2025-07-25,576.19,none
2562,4481,West,Apparel,2025-12-01,477.14,none
2563,1513,South,Beauty,2025-09-08,23.5,none
2564,2930,South,Grocery,2025-10-19,430.66,none
2565,5019,West,Grocery,2024-04-28,296.37,none
2566,3291,Central,Home & Kitchen,2024-01-30,110.02,none
2567,4009,South,Electronics,2024-08-09,1661.66,none
2568,4725,North,Home & Kitchen,2025-08-28,2792.04,none
2569,3184,South,Electronics,2025-10-02,640.79,none
2570,3606,Central,Home & Kitchen,2025-05-08,369.89,none
2571,3057,North,Beauty,2025-02-06,498.62,none
2572,1750,South,Apparel,2024-10-25,707.71,none
2573,1287,West,Apparel,2025-04-19,570.54,none
2574,3292,East,Electronics,2024-06-18,571.39,none
2575,5110,South,Apparel,2024-06-10,903.11,none
2576,4776,South,Apparel,2025-02-18,809.69,none
2577,1080,North,Beauty,2024-11-24,269.46,none
2578,4391,West,Electronics,2025-10-25,647.15,none
2579,106,East,Electronics,2024-04-08,371.26,none
2580,3062,East,Electronics,2024-03-24,924.69,none
2581,4853,Central,Grocery,2025-05-18,672.74,none
2582,5003,North,Home & Kitchen,2025-11-02,4738.16,none
2583,3129,West,Home & Kitchen,2025-02-13,365.1,none
2584,3279,North,Electronics,2025-05-12,324.95,none
2585,2011,North,Home & Kitchen,2024-03-05,357.4,none
2586,3765,West,Grocery,2024-02-22,147.94,none
2587,1270,North,Beauty,2024-02-17,194.42,none
2588,175,West,Electronics,2024-12-26,779.47,none
2589,4352,West,Grocery,2024-11-30,270.42,none
2590,315,South,Apparel,2024-02-12,567.47,none
2591,3454,North,Grocery,2025-12-18,706.21,none
2592,2261,East,Home & Kitchen,2025-05-18,357.83,none
2593,221,East,Home & Kitchen,2025-01-26,2171.01,none
2594,815,North,Grocery,2024-02-22,364.18,none
2595,507,South,Apparel,2024-01-05,2564.73,none
2596,1105,East,Beauty,2024-10-12,914.6,none
2597,3300,South,Apparel,2024-08-03,1177.31,none
2598,2963,South,Electronics,2024-03-16,515.12,none
2599,2242,North,Grocery,2024-08-30,667.48,none
2600,4393,West,Beauty,2025-12-02,359.64,none
2601,3922,East,Grocery,2025-06-13,354.27,none
2602,3549,East,Grocery,2024-07-24,1293.36,none
2603,3109,West,Sports,2025-06-20,365.64,none
2604,3621,Central,Beauty,2024-12-28,385.02,none
2605,1174,East,Home & Kitchen,2025-05-25,385.41,none
2606,1340,North,Home & Kitchen,2024-06-21,426.75,none
2607,1534,Central,Home & Kitchen,2024-01-21,333.46,none
2608,3851,East,Grocery,2025-02-14,268.72,none
2609,2237,West,Grocery,2025-11-28,124.52,none
2610,5004,South,Beauty,2024-03-20,425.05,none
2611,207,North,Electronics,2024-11-26,251.87,none
2612,1973,Central,Sports,2025-05-24,731.18,none
2613,785,Central,Apparel,2025-10-19,385.97,none
2614,4250,West,Sports,2024-05-06,302.36,none
2615,2469,Central,Electronics,2025-09-13,1041.53,none
2616,3219,East,Electronics,2025-11-27,4154.41,none
2617,3103,West,Apparel,2024-04-24,1352.67,none
2618,400,North,Beauty,2025-02-28,437.25,none
2619,4082,East,Apparel,2024-10-11,499.95,none
2620,4280,North,Grocery,2025-10-24,362.35,none
2621,3152,South,Apparel,2025-06-13,268.35,none
2622,1449,East,Beauty,2024-03-02,332.36,none
2623,3767,Central,Beauty,2025-11-03,1064.01,none
2624,3641,East,Electronics,2024-08-12,885.11,none
2625,4755,Central,Beauty,2025-05-11,439.2,none
2626,586,South,Apparel,2025-02-08,216.71,none
2627,4742,North,Home & Kitchen,2024-09-07,1814.16,none
2628,4625,Central,Electronics,2025-03-07,1287.42,A_flat10
2629,1531,Central,Apparel,2025-10-26,467.24,none
2630,3726,Central,Electronics,2025-08-08,604.32,none
2631,1364,Central,Grocery,2025-12-06,2744.38,none
2632,1215,West,Grocery,2024-01-12,2447.05,none
2633,3331,West,Electronics,2025-02-06,352.13,none
2634,262,South,Grocery,2025-05-31,266.39,none
2635,484,North,Electronics,2024-08-11,809.41,none
2636,3431,South,Beauty,2025-02-07,480.28,none
2637,4967,Central,Electronics,2025-08-07,1186.04,none
2638,176,West,Electronics,2025-12-01,2488.44,none
2639,115,North,Apparel,2024-07-09,551.08,none
2640,379,South,Beauty,2025-08-10,481.64,none
2641,8,Central,Electronics,2024-12-14,5273.23,none
2642,4841,East,Beauty,2024-08-08,304.7,none
2643,2442,West,Electronics,2024-11-05,1173.13,none
2644,3604,South,Grocery,2024-01-14,394.25,none
2645,2155,South,Sports,2024-06-24,802.44,none
2646,5186,South,Home & Kitchen,2025-02-09,366.29,none
2647,2471,North,Electronics,2025-07-07,3074.74,none
2648,4902,West,Apparel,2025-01-13,460.17,none
2649,3375,Central,Grocery,2025-07-09,243.98,none
2650,4944,East,Sports,2025-09-29,2241.5,none
2651,2556,North,Apparel,2025-01-17,339.78,none
2652,4584,Central,Electronics,2024-03-13,1172.4,none
2653,1722,North,Home & Kitchen,2025-09-11,876.13,none
2654,3437,South,Grocery,2025-03-04,206.77,A_flat10
2655,3202,North,Electronics,2024-10-14,712.57,none
2656,2511,West,Electronics,2025-12-28,2423.32,none
2657,2587,West,Electronics,2025-04-26,4131.72,none
2658,865,West,Apparel,2024-01-19,1100.45,none
2659,4722,West,Beauty,2025-11-21,223.25,none
2660,2346,East,Grocery,2024-02-09,90.79,none
2661,769,West,Apparel,2025-09-27,66.74,none
2662,3660,South,Apparel,2024-01-03,619.8,none
2663,3783,West,Sports,2025-05-06,1929.69,none
2664,232,Central,Grocery,2024-02-12,613.45,none
2665,1716,West,Home & Kitchen,2024-02-07,531.54,none
2666,3035,South,Electronics,2024-06-14,1810.99,none
2667,4277,North,Apparel,2024-06-23,414.95,none
2668,1599,East,Sports,2025-04-26,37.5,none
2669,1540,North,Grocery,2024-03-11,202.53,none
2670,3828,Central,Electronics,2025-01-02,3372.54,none
2671,1131,West,Beauty,2025-12-27,476.2,none
2672,4675,Central,Grocery,2024-03-03,74.96,none
2673,4115,West,Apparel,2025-11-08,475.31,none
2674,4658,North,Apparel,2024-09-16,37645.08,none
2675,1831,East,Beauty,2024-06-24,276.75,none
2676,845,Central,Sports,2024-10-23,331.0,none
2677,3040,West,Beauty,2024-05-25,1617.89,none
2678,962,Central,Grocery,2025-04-07,695.0,none
2679,1375,South,Grocery,2024-05-19,1320.3,none
2680,2072,Central,Home & Kitchen,2024-07-09,5272.44,none
2681,2390,Central,Grocery,2024-12-08,311.13,none
2682,1664,Central,Electronics,2024-01-04,698.06,none
2683,1468,South,Home & Kitchen,2024-01-16,158.11,none
2684,1276,East,Apparel,2024-02-17,405.41,none
2685,3594,Central,Grocery,2024-02-28,83.52,none
2686,1573,West,Electronics,2024-02-06,873.04,none
2687,3614,North,Electronics,2024-06-27,1960.42,none
2688,3864,East,Electronics,2025-08-24,4623.49,none
2689,3713,South,Apparel,2025-03-12,396.97,A_flat10
2690,4765,West,Sports,2024-01-13,1549.43,none
2691,4980,Central,Home & Kitchen,2024-01-15,222.5,none
2692,743,Central,Grocery,2024-07-24,896.13,none
2693,1652,East,Electronics,2024-01-24,1447.79,none
2694,4101,West,Grocery,2024-09-11,38.49,none
2695,4071,Central,Grocery,2025-05-08,234.19,none
2696,362,South,Home & Kitchen,2025-08-15,419.75,none
2697,5013,North,Beauty,2025-01-17,219.97,none
2698,4460,East,Home & Kitchen,2025-07-20,439.42,none
2699,4691,West,Electronics,2025-03-18,907.66,B_tiered
2700,1046,South,Grocery,2025-06-05,121.94,none
2701,2585,West,Beauty,2024-06-15,52.88,none
2702,2279,South,Apparel,2025-04-16,3157.69,none
2703,1867,Central,Electronics,2025-11-23,651.97,none
2704,1177,Central,Electronics,2025-03-07,1055.74,A_flat10
2705,706,South,Grocery,2025-10-25,354.68,none
2706,4534,East,Electronics,2025-11-27,816.35,none
2707,2747,Central,Sports,2025-04-26,368.51,none
2708,3118,South,Beauty,2024-01-04,703.3,none
2709,1349,Central,Grocery,2024-12-05,416.28,none
2710,4877,North,Apparel,2024-12-28,197.61,none
2711,4885,North,Home & Kitchen,2024-05-31,941.45,none
2712,3492,Central,Electronics,2025-04-28,780.06,none
2713,1651,East,Home & Kitchen,2024-06-14,642.74,none
2714,1205,North,Apparel,2025-04-04,272.76,none
2715,3090,South,Sports,2024-08-05,507.59,none
2716,4340,East,Apparel,2025-12-15,347.95,none
2717,5037,East,Electronics,2025-10-16,1309.13,none
2718,350,East,Apparel,2025-07-02,1488.9,none
2719,1724,East,Grocery,2024-09-17,639.17,none
2720,2017,West,Sports,2025-03-10,349.76,A_flat10
2721,1908,East,Home & Kitchen,2025-08-31,185.91,none
2722,3470,North,Apparel,2024-07-17,612.92,none
2723,2839,South,Beauty,2024-07-19,588.19,none
2724,4650,West,Beauty,2025-10-15,204.84,none
2725,1149,Central,Home & Kitchen,2024-11-15,3288.09,none
2726,2066,North,Home & Kitchen,2024-08-23,496.79,none
2727,2809,South,Grocery,2025-01-20,441.5,none
2728,4254,South,Electronics,2025-06-05,1383.09,none
2729,4288,East,Grocery,2024-01-04,625.84,none
2730,4480,East,Electronics,2024-09-03,2017.59,none
2731,2682,West,Electronics,2025-08-22,2807.45,none
2732,1247,East,Home & Kitchen,2025-03-11,2034.8,A_flat10
2733,3779,West,Home & Kitchen,2025-03-14,1737.32,A_flat10
2734,4981,North,Home & Kitchen,2024-11-09,639.06,none
2735,1471,South,Electronics,2024-02-28,381.12,none
2736,1011,South,Apparel,2024-12-06,1744.55,none
2737,113,North,Electronics,2024-01-16,407.91,none
2738,3464,North,Grocery,2024-10-25,537.63,none
2739,2827,East,Electronics,2024-03-16,1778.45,none
2740,679,West,Apparel,2025-07-30,4171.99,none
2741,1018,North,Sports,2025-07-08,430.37,none
2742,3442,East,Home & Kitchen,2025-03-06,337.92,A_flat10
2743,2255,North,Electronics,2025-08-13,1554.38,none
2744,1207,South,Sports,2025-01-02,1020.66,none
2745,3142,Central,Grocery,2025-11-08,273.86,none
2746,274,South,Beauty,2024-12-26,159.47,none
2747,83,West,Electronics,2024-01-31,1998.31,none
2748,1345,West,Beauty,2024-12-07,799.18,none
2749,1492,West,Beauty,2024-03-10,681.3,none
2750,526,North,Sports,2025-08-15,797.29,none
2751,576,North,Grocery,2025-02-07,297.79,none
2752,854,South,Electronics,2024-12-29,2528.12,none
2753,3771,Central,Grocery,2024-08-15,95.61,none
2754,4196,South,Electronics,2024-12-25,5992.1,none
2755,921,East,Electronics,2025-12-21,592.3,none
2756,3415,North,Apparel,2024-04-07,240.56,none
2757,1208,South,Apparel,2024-07-15,2404.1,none
2758,4589,Central,Apparel,2024-06-28,591.44,none
2759,1389,South,Grocery,2024-04-07,676.54,none
2760,653,East,Grocery,2025-08-13,1577.3,none
2761,2273,North,Grocery,2025-08-14,1244.29,none
2762,784,South,Electronics,2025-08-25,3485.98,none
2763,1011,South,Beauty,2024-11-15,433.14,none
2764,1752,North,Apparel,2024-09-12,159.64,none
2765,3434,East,Grocery,2024-07-24,105.33,none
2766,584,South,Sports,2024-05-24,257.84,none
2767,1464,East,Home & Kitchen,2024-10-03,412.81,none
2768,4472,South,Home & Kitchen,2025-07-30,1386.29,none
2769,1411,South,Electronics,2024-02-23,1756.28,none
2770,858,West,Grocery,2025-10-30,1819.8,none
2771,2761,Central,Grocery,2024-09-15,655.32,none
2772,173,East,Apparel,2025-05-26,621.94,none
2773,4187,North,Electronics,2025-02-10,11822.6,none
2774,1149,Central,Beauty,2024-10-03,4569.86,none
2775,669,Central,Sports,2025-02-24,678.85,none
2776,4205,North,Electronics,2024-12-26,779.75,none
2777,4391,West,Grocery,2024-06-07,119.14,none
2778,3819,East,Grocery,2025-10-01,559.25,none
2779,1213,West,Grocery,2025-01-18,441.88,none
2780,2729,South,Electronics,2024-04-20,1482.86,none
2781,5048,West,Apparel,2025-04-14,47.19,none
2782,2462,West,Beauty,2024-02-04,554.85,none
2783,4954,Central,Home & Kitchen,2024-11-12,447.22,none
2784,3520,West,Grocery,2025-10-24,100.69,none
2785,4405,East,Home & Kitchen,2024-10-29,276.17,none
2786,975,South,Apparel,2025-02-21,1905.32,none
2787,4833,West,Home & Kitchen,2024-02-04,1180.46,none
2788,4447,North,Home & Kitchen,2025-04-10,162.52,none
2789,4087,Central,Grocery,2025-01-30,118.72,none
2790,4911,West,Grocery,2024-04-10,361.6,none
2791,4106,East,Home & Kitchen,2025-07-02,561.38,none
2792,2992,North,Grocery,2025-06-14,1369.3,none
2793,3370,North,Electronics,2024-10-24,184.93,none
2794,4273,East,Beauty,2025-02-15,1646.08,none
2795,3899,Central,Electronics,2024-11-08,342.68,none
2796,3073,West,Apparel,2024-09-02,262.93,none
2797,3104,South,Home & Kitchen,2024-02-23,264.41,none
2798,4590,East,Grocery,2025-05-03,174.1,none
2799,51,West,Electronics,2024-05-25,352.88,none
2800,3734,South,Grocery,2025-11-01,589.46,none
2801,2936,South,Home & Kitchen,2025-12-17,188.5,none
2802,4368,South,Apparel,2025-11-02,551.9,none
2803,1055,North,Sports,2025-03-03,30.27,A_flat10
2804,2720,North,Home & Kitchen,2024-01-26,302.79,none
2805,641,West,Electronics,2025-06-26,1279.73,none
2806,3427,Central,Beauty,2024-03-08,272.91,none
2807,3980,North,Grocery,2025-08-16,324.14,none
2808,3240,North,Home & Kitchen,2025-02-02,1382.61,none
2809,2880,North,Grocery,2025-03-01,151.26,none
2810,1774,South,Home & Kitchen,2025-04-02,1622.03,none
2811,3322,North,Electronics,2025-07-04,2610.39,none
2812,4692,East,Home & Kitchen,2025-11-12,3971.41,none
2813,3753,East,Apparel,2025-01-17,631.91,none
2814,116,South,Apparel,2025-03-25,1037.58,B_tiered
2815,2624,Central,Electronics,2025-08-22,990.22,none
2816,3828,Central,Home & Kitchen,2025-08-05,1762.64,none
